L1	L2	L3	L4	ID	Function	EC	Count
Coenzyme transport and metabolismTranslation, ribosomal structure and biogenesis	Thiamine biosynthesis	ThiI	1VBK	COG0301	Adenylyl- and sulfurtransferase ThiI (thiamine and tRNA 4-thiouridine biosynthesis)		29
Coenzyme transport and metabolism	Folate biosynthesis	FolE	1A8R	COG0302	GTP cyclohydrolase I		6
Lipid transport and metabolismSecondary metabolites biosynthesis, transport and catabolism	Fatty acid biosynthesis	FabB	2UV8	COG0304	3-oxoacyl-(acyl-carrier-protein) synthase		110
Replication, recombination and repair		DnaB	1B79	COG0305	Replicative DNA helicase		49
Amino acid transport and metabolism		PepN	6ATK	COG0308	Aminopeptidase N, contains DUF3458 domain		1
General function prediction only		TldD	3TV9	COG0312	Zn-dependent protease PmbA/TldA or its inactivated homolog		4
Translation, ribosomal structure and biogenesis	16S rRNA modification	RsmI	3KWP	COG0313	16S rRNA C1402 (ribose-2'-O) methylase RsmI		28
Signal transduction mechanismsTranscription		SpoT	1TDJ	COG0317	(p)ppGpp synthase/hydrolase, HD superfamily		68
Translation, ribosomal structure and biogenesis	16S rRNA modification	YbeY	1XM5	COG0319	ssRNA-specific RNase YbeY, 16S rRNA maturation enzyme		8
Coenzyme transport and metabolism	Lipoate biosynthesis	LipA	4U0O	COG0320	Lipoate synthase		7
Replication, recombination and repair		UvrC	2NRT	COG0322	Excinuclease UvrABC, nuclease subunit		25
Replication, recombination and repair		MutL	1B62	COG0323	DNA mismatch repair ATPase MutL		27
Translation, ribosomal structure and biogenesis	tRNA modification	MiaA	2ZM5	COG0324	tRNA A37 N6-isopentenylltransferase MiaA		12
Coenzyme transport and metabolism		YggS	3SY1	COG0325	Pyridoxal 5'-phosphate homeostasis protein YggS, UPF0001 family		2
Posttranslational modification, protein turnover, chaperones		HtpG	1Y4S	COG0326	Molecular chaperone, HSP90 family		4
Amino acid transport and metabolismCell wall/membrane/envelope biogenesis	Lysine biosynthesis	DapA	2R91	COG0329	4-hydroxy-tetrahydrodipicolinate synthase/N-acetylneuraminate lyase		1
Lipid transport and metabolism	Fatty acid biosynthesis	FabD	1YXC	COG0331	Malonyl CoA-acyl carrier protein transacylase		25
Lipid transport and metabolism	Fatty acid biosynthesis	FabH	1UB7	COG0332	3-oxoacyl-[acyl-carrier-protein] synthase III		53
Translation, ribosomal structure and biogenesis	Ribosome 50S subunit	RpmF	1VS6	COG0333	Ribosomal protein L32		5
Translation, ribosomal structure and biogenesis	Ribosome 50S subunit	RplS	1VS6	COG0335	Ribosomal protein L19		13
Translation, ribosomal structure and biogenesis	tRNA modification	TrmD	1P9P	COG0336	tRNA G37 N-methylase TrmD		36
Amino acid transport and metabolism	Aromatic amino acid biosynthesis	AroB	3ZOK	COG0337	3-dehydroquinate synthetase		42
Intracellular trafficking, secretion, and vesicular transport		SecD	3AQP	COG0342	Preprotein translocase subunit SecD		5
Translation, ribosomal structure and biogenesis	tRNA modification	Tgt	1XW8	COG0343	Queuine/archaeosine tRNA-ribosyltransferase		67
Lipid transport and metabolism		PlsY	5XJ5	COG0344	Phospholipid biosynthesis protein PlsY, probable glycerol-3-phosphate acyltransferase		11
Amino acid transport and metabolism	Proline biosynthesis	ProC	3GT0	COG0345	Pyrroline-5-carboxylate reductase		4
Signal transduction mechanismsAmino acid transport and metabolism		GlnK	2GW8	COG0347	Nitrogen regulatory protein PII		1
Translation, ribosomal structure and biogenesis		Rnd	5C0Y	COG0349	Ribonuclease D		6
Coenzyme transport and metabolism	Thiamine biosynthesis	ThiD	1Y9X	COG0351	Hydroxymethylpyrimidine/phosphomethylpyrimidine kinase		25
Coenzyme transport and metabolism	Thiamine biosynthesis	ThiE	1G4T	COG0352	Thiamine monophosphate synthase		7
Replication, recombination and repair		RecR	2JGR	COG0353	Recombinational DNA repair protein RecR		35
Energy production and conversion	FoF1-type ATP synthase	AtpB		COG0356	FoF1-type ATP synthase, membrane subunit a		2
Translation, ribosomal structure and biogenesis	16S rRNA modification	RsmG	1XDZ	COG0357	16S rRNA G527 N7-methylase RsmG (former glucose-inhibited division protein B)		7
Replication, recombination and repair		DnaG	3B39	COG0358	DNA primase (bacterial type)		7
Translation, ribosomal structure and biogenesis	Ribosome 50S subunit	RplI	1VS6	COG0359	Ribosomal protein L9		6
Translation, ribosomal structure and biogenesis	Ribosome 30S subunit	RpsF	4V4H	COG0360	Ribosomal protein S6		4
Translation, ribosomal structure and biogenesis	Translation factors	InfA	5FIM	COG0361	Translation initiation factor IF-1		17
Carbohydrate transport and metabolism	Pentose phosphate pathway	Gnd	2ZYA	COG0362	6-phosphogluconate dehydrogenase		43
Carbohydrate transport and metabolism	Pentose phosphate pathway	NagB	2RI0	COG0363	6-phosphogluconolactonase/Glucosamine-6-phosphate isomerase/deaminase		11
Carbohydrate transport and metabolism	Pentose phosphate pathway	Zwf	5B7W	COG0364	Glucose-6-phosphate 1-dehydrogenase		18
Carbohydrate transport and metabolism		AmyA	2P67	COG0366	Glycosidase/amylase (phosphorylase)		18
Inorganic ion transport and metabolism		FeoB	3TAH	COG0370	Fe2+ transporter FeoB		39
Energy production and conversion	Isoprenoid biosynthesis	GldA	3S99	COG0371	Glycerol dehydrogenase or related enzyme, iron-containing ADH family		5
Energy production and conversion	TCA cycle	GltA	3TQG	COG0372	Citrate synthase		6
Inorganic ion transport and metabolism		KatG	5SX1	COG0376	Catalase (peroxidase I)		3
Coenzyme transport and metabolism	NAD biosynthesis	NadA	4HHE	COG0379	Quinolinate synthase		16
Cell wall/membrane/envelope biogenesis		WecB	1F6D	COG0381	UDP-N-acetylglucosamine 2-epimerase		20
Carbohydrate transport and metabolism		MngB	5KBP	COG0383	Alpha-mannosidase		1
Replication, recombination and repair		DinP	4R8U	COG0389	Nucleotidyltransferase/DNA polymerase DinP involved in DNA repair		16
Inorganic ion transport and metabolism		FetB		COG0390	ABC-type iron transport system FetAB, permease component		6
Carbohydrate transport and metabolismCoenzyme transport and metabolism		CofD	1ZX8	COG0391	Archaeal 2-phospho-L-lactate transferase/Bacterial gluconeogenesis factor, CofD/UPF0052 family		29
Cell wall/membrane/envelope biogenesis		AglD2		COG0392	Predicted membrane flippase AglD2/YbhN, UPF0104 family		13
Carbohydrate transport and metabolism		UgpE	1VR4	COG0395	ABC-type glycerol-3-phosphate transport system, permease component		53
Posttranslational modification, protein turnover, chaperones		SufC	2D3W	COG0396	Fe-S cluster assembly ATPase SufC		27
Posttranslational modification, protein turnover, chaperones		SelO	6EAC	COG0397	Protein adenylyltransferase (AMPylase) SelO/YdiU (selenoprotein O)		5
Amino acid transport and metabolism		Ggt	2Z8I	COG0405	Gamma-glutamyltranspeptidase		5
Coenzyme transport and metabolism	Heme biosynthesis	HemF	3E8J	COG0408	Coproporphyrinogen-III oxidase HemH, oxygen-dependent		2
Amino acid transport and metabolism		LivF	1JI0	COG0410	ABC-type branched-chain amino acid transport system, ATPase component LivF		2
Coenzyme transport and metabolism	Pantothenate/CoA biosynthesis	PanC	1DIN	COG0414	Panthothenate synthetase		2
Lipid transport and metabolism		PlsX	2GK3	COG0416	Acyl-ACP:phosphate acyltransferase (fatty acid/phospholipid biosynthesis)		30
Replication, recombination and repair		SbcC	3QKR	COG0419	DNA repair exonuclease SbcCD ATPase subunit		8
Amino acid transport and metabolism		SpeE	6BQ2	COG0421	Spermidine synthase (polyamine aminopropyltransferase)		4
Energy production and conversion		SsuE	6DQI	COG0431	NAD(P)H-dependent FMN reductase		12
Amino acid transport and metabolism	Isoleucine, leucine, valine biosynthesis	AspB	2O0R	COG0436	Aspartate/methionine/tyrosine aminotransferase		18
Translation, ribosomal structure and biogenesis	Aminoacyl-tRNA synthetases	ThrS	1NYQ	COG0441	Threonyl-tRNA synthetase		68
Translation, ribosomal structure and biogenesis	Aminoacyl-tRNA synthetases	ProS	5XIF	COG0442	Prolyl-tRNA synthetase		38
Posttranslational modification, protein turnover, chaperones		DnaK	3I33	COG0443	Molecular chaperone DnaK (HSP70)		95
Amino acid transport and metabolismInorganic ion transport and metabolism		DppD	4FWI	COG0444	ABC-type dipeptide/oligopeptide/nickel transport system, ATPase component		31
Translation, ribosomal structure and biogenesis	tRNA modification	MnmG	2ZXH	COG0445	tRNA U34 5-carboxymethylaminomethyl modifying enzyme MnmG/GidA		74
Carbohydrate transport and metabolism		GlgC	5MNI	COG0448	Glucose-1-phosphate adenylyltransferase (ADP-glucose pyrophosphorylase)		28
Cell wall/membrane/envelope biogenesis		GlmS	2J6H	COG0449	Glucosamine 6-phosphate synthetase, contains amidotransferase and phosphosugar isomerase domains		42
Coenzyme transport and metabolism	Pantothenate/CoA biosynthesis	CoaBC	3QJG	COG0452	Phosphopantothenoylcysteine synthetase/decarboxylase CoaBC		15
Amino acid transport and metabolismNucleotide transport and metabolism	Arginine biosynthesis	CarB	1C30	COG0458	Carbamoylphosphate synthase large subunit		77
Posttranslational modification, protein turnover, chaperones		GroEL	1AON	COG0459	Chaperonin GroEL (HSP60 family)		63
Amino acid transport and metabolism	Methionine biosynthesis	ThrA	5AVO	COG0460	Homoserine dehydrogenase		3
Nucleotide transport and metabolism	Pyrimidine biosynthesis	PyrE	4WML	COG0461	Orotate phosphoribosyltransferase		22
Nucleotide transport and metabolism	Histidine biosynthesis, Purine biosynthesis	PrsA	1DKR	COG0462	Phosphoribosylpyrophosphate synthetase		62
Posttranslational modification, protein turnover, chaperones		HflB	1LV7	COG0465	ATP-dependent Zn proteases		99
Posttranslational modification, protein turnover, chaperones		Lon	6ON2	COG0466	ATP-dependent Lon protease, bacterial type		17
Replication, recombination and repair		RecA	1B22	COG0468	RecA/RadA recombinase		60
Carbohydrate transport and metabolism	Glycolysis	PykF	6QXL	COG0469	Pyruvate kinase		34
Replication, recombination and repair		HolB	1A5T	COG0470	DNA polymerase III, delta prime subunit		1
Cell wall/membrane/envelope biogenesis	Mureine biosynthesis	Rfe	4J72	COG0472	UDP-N-acetylmuramyl pentapeptide phosphotransferase/UDP-N-acetylglucosamine-1-phosphate transferase		12
Energy production and conversionAmino acid transport and metabolism	TCA cycle	LeuB	1GC9	COG0473	Isocitrate/isopropylmalate dehydrogenase		9
Inorganic ion transport and metabolism		MgtA	1IWO	COG0474	Magnesium-transporting ATPase (P-type)		200
Carbohydrate transport and metabolismAmino acid transport and metabolismInorganic ion transport and metabolismGeneral function prediction only		ProP		COG0477	MFS family permease, includes anhydromuropeptide permease AmpG		6
Translation, ribosomal structure and biogenesis	Translation factors	FusA	1DAR	COG0480	Translation elongation factor EF-G, a GTPase		120
Translation, ribosomal structure and biogenesis		LepA	3DEG	COG0481	Translation elongation factor EF-4, membrane-bound GTPase		77
Translation, ribosomal structure and biogenesis	tRNA modification	MnmA	2HMA	COG0482	tRNA U34 2-thiouridine synthase MnmA/TrmU, contains the PP-loop ATPase domain		64
Carbohydrate transport and metabolism	Gluconeogenesis	SuhB	1AWB	COG0483	Archaeal fructose-1,6-bisphosphatase or related enzyme, inositol monophosphatase family		9
Posttranslational modification, protein turnover, chaperones		DnaJ	1BQ0	COG0484	DnaJ-class molecular chaperone with C-terminal Zn finger domain		7
Translation, ribosomal structure and biogenesis	tRNA modification	MnmE		COG0486	tRNA U34 5-carboxymethylaminomethyl modifying GTPase MnmE/TrmE		30
General function prediction only		Uup	5ZXD	COG0488	ATPase components of ABC transporters with duplicated ATPase domains		60
Cell cycle control, cell division, chromosome partitioning		Mrp	2PH1	COG0489	Fe-S cluster carrier ATPase, Mrp/ApbC/NBP35 family		7
Posttranslational modification, protein turnover, chaperones		TrxB	3FBS	COG0492	Thioredoxin reductase		57
Translation, ribosomal structure and biogenesis	Aminoacyl-tRNA synthetases	LeuS	6LPF	COG0495	Leucyl-tRNA synthetase		113
Replication, recombination and repair		RecN	4AD8	COG0497	DNA repair ATPase RecN		21
Coenzyme transport and metabolism		SAM1	1A7A	COG0499	S-adenosylhomocysteine hydrolase		6
Coenzyme transport and metabolism	Biotin biosynthesis	BioB	1R30	COG0502	Biotin synthase or related enzyme		2
Nucleotide transport and metabolism	Purine salvage	Apt	1QB7	COG0503	Adenine/guanine phosphoribosyltransferase or related PRPP-binding protein		31
Nucleotide transport and metabolism	Pyrimidine biosynthesis	PyrG	1S1M	COG0504	CTP synthase (UTP-ammonia lyase)		70
Amino acid transport and metabolismNucleotide transport and metabolism	Arginine biosynthesis	CarA	1C30	COG0505	Carbamoylphosphate synthase small subunit		66
Amino acid transport and metabolism	Proline degradation	PutA	5KF6	COG0506	Proline dehydrogenase		6
Replication, recombination and repair		RecD	1W36	COG0507	ATPase/5�-3� helicase helicase subunit RecD of the DNA repair enzyme RecBCD (exonuclease V)		5
Energy production and conversion	Pyruvate oxidation	AceF	1B5S	COG0508	Pyruvate/2-oxoglutarate dehydrogenase complex, dihydrolipoamide acyltransferase (E2) component		14
Lipid transport and metabolism	Fatty acid biosynthesis	AccB	1A6X	COG0511	Biotin carboxyl carrier protein		8
Amino acid transport and metabolismCoenzyme transport and metabolism	Aromatic amino acid biosynthesis	PabA	1I1Q	COG0512	Anthranilate/para-aminobenzoate synthase component II (glutamine amidotransferase)		2
Replication, recombination and repair		SrmB	3RRM	COG0513	Superfamily II DNA and RNA helicase		72
Replication, recombination and repair		RecQ	1OYW	COG0514	Superfamily II DNA helicase RecQ		43
Nucleotide transport and metabolism	Purine biosynthesis	GuaB	1B3O	COG0516	IMP dehydrogenase/GMP reductase		84
Signal transduction mechanisms		CBS	1B3O	COG0517	CBS domain		2
Nucleotide transport and metabolism	Purine biosynthesis	GuaA1	4WIM	COG0518	GMP synthase, glutamine amidotransferase domain		10
Nucleotide transport and metabolism	Purine biosynthesis	GuaA2	4WIM	COG0519	GMP synthase, PP-ATPase domain/subunit		103
Amino acid transport and metabolism		CsdA	4LW2	COG0520	Selenocysteine lyase/Cysteine desulfurase		49
Translation, ribosomal structure and biogenesis	Ribosome 30S subunit	RpsD	4V4H	COG0522	Ribosomal protein S4 or related protein		28
Translation, ribosomal structure and biogenesis	Aminoacyl-tRNA synthetases	ValS	1GAX	COG0525	Valyl-tRNA synthetase		128
Posttranslational modification, protein turnover, chaperones		TrxA	1XFL	COG0526	Thiol-disulfide isomerase or thioredoxin		2
Amino acid transport and metabolism	Lysine biosynthesis	MetL1	2CDQ	COG0527	Aspartate kinase		1
Nucleotide transport and metabolism	Pyrimidine biosynthesis	PyrH	2BND	COG0528	Uridylate kinase		38
Inorganic ion transport and metabolism	Cysteine biosynthesis	CysC	2GKS	COG0529	Adenylylsulfate kinase or related kinase		7
Translation, ribosomal structure and biogenesis	Translation factors	InfB	5ME0	COG0532	Translation initiation factor IF-2, a GTPase		96
Translation, ribosomal structure and biogenesis	tRNA modification	TsaD	3ENO	COG0533	tRNA A37 threonylcarbamoyltransferase TsaD		50
Cell cycle control, cell division, chromosome partitioningReplication, recombination and repair		Obg	1LNZ	COG0536	GTPase involved in cell partioning and DNA repair		35
Nucleotide transport and metabolismGeneral function prediction only		HinT	1AV5	COG0537	Purine nucleoside phosphoramidase/Ap4A hydrolase, histidine triade (HIT) family		8
Translation, ribosomal structure and biogenesis	Ribosome 30S subunit	RpsA	4NNH	COG0539	Ribosomal protein S1		33
Nucleotide transport and metabolism	Pyrimidine biosynthesis	PyrB	1NBE	COG0540	Aspartate carbamoyltransferase, catalytic subunit		9
Intracellular trafficking, secretion, and vesicular transport		Ffh	2V3C	COG0541	Signal recognition particle GTPase		54
Posttranslational modification, protein turnover, chaperones		ClpA	1KSF	COG0542	ATP-dependent Clp protease, ATP-binding subunit ClpA		269
Coenzyme transport and metabolismEnergy production and conversion		Mcr1	3A1F	COG0543	NAD(P)H-flavin reductase		1
Posttranslational modification, protein turnover, chaperones		Tig	5OWI	COG0544	FKBP-type peptidyl-prolyl cis-trans isomerase (trigger factor)		12
Amino acid transport and metabolism	Arginine biosynthesis	ArgB	3S6G	COG0548	N-acetylglutamate kinase		3
Amino acid transport and metabolism		ArcC	2E9Y	COG0549	Carbamate kinase		39
Replication, recombination and repair		TopA	1CY0	COG0550	DNA topoisomerase IA		21
Replication, recombination and repair		YrdD	1YUA	COG0551	DNA topoisomerase I, ssDNA-binding Zn-finger and Zn-ribbon domains		21
Intracellular trafficking, secretion, and vesicular transport		FtsY	4AK9	COG0552	Signal recognition particle GTPase FtsY		37
TranscriptionReplication, recombination and repair		HepA	6UXV	COG0553	Superfamily II DNA or RNA helicase, SNF2 family		14
Energy production and conversion		GlpK	2ZF5	COG0554	Glycerol kinase		3
Replication, recombination and repair		UvrB	1C4O	COG0556	Excinuclease UvrABC helicase subunit UvrB		98
Transcription		VacB	6H25	COG0557	Exoribonuclease R		20
Lipid transport and metabolism	Phospholipid biosynthesis	PgsA	4MND	COG0558	Phosphatidylglycerophosphate synthase		7
Coenzyme transport and metabolismGeneral function prediction only		Cof	1YMQ	COG0561	Hydroxymethylpyrimidine pyrophosphatase and other HAD family phosphatases		43
Cell wall/membrane/envelope biogenesis		Glf	1I8T	COG0562	UDP-galactopyranose mutase		2
Nucleotide transport and metabolism	Pyrimidine biosynthesis	Adk	1AK2	COG0563	Adenylate kinase or related kinase		18
Translation, ribosomal structure and biogenesis	23S rRNA modification	RluA	2I82	COG0564	Pseudouridine synthase RluA, 23S rRNA- or tRNA-specific		38
Translation, ribosomal structure and biogenesis	tRNA modification	TrmJ	3ONP	COG0565	tRNA C32,U32 (ribose-2'-O)-methylase TrmJ or a related methyltransferase		1
Translation, ribosomal structure and biogenesis	tRNA modification	SpoU	1GZ0	COG0566	tRNA G18 (ribose-2'-O)-methylase SpoU		21
Energy production and conversion	TCA cycle	SucA	2JGD	COG0567	2-oxoglutarate dehydrogenase complex, dehydrogenase (E1) component, and related enzymes		14
Transcription	RNA polymerase	RpoD	1SIG	COG0568	DNA-directed RNA polymerase, sigma subunit (sigma70/sigma32)		30
Transcription		Rnc	1DI2	COG0571	dsRNA-specific ribonuclease		21
Nucleotide transport and metabolism	Pyrimidine salvage	Udk	5B3F	COG0572	Uridine kinase		16
Inorganic ion transport and metabolism		PstC		COG0573	ABC-type phosphate transport system, permease component		40
Lipid transport and metabolism	Phospholipid biosynthesis	CdsA	4Q2E	COG0575	CDP-diglyceride synthetase		12
Posttranslational modification, protein turnover, chaperones		GrpE	1DKG	COG0576	Molecular chaperone GrpE (heat shock protein HSP-70)		3
Inorganic ion transport and metabolism		PstA		COG0581	ABC-type phosphate transport system, permease component		16
Replication, recombination and repairMobilome: prophages, transposons		FimB		COG0582	Integrase/recombinase, includes phage integrase		4
Replication, recombination and repair		DnaE	2HNH	COG0587	DNA polymerase III, alpha subunit		32
Carbohydrate transport and metabolism	Glycolysis	GpmA	1E58	COG0588	Phosphoglycerate mutase (BPG-dependent)		48
Translation, ribosomal structure and biogenesis	Pyrimidine salvagetRNA modification	TadA	2A8N	COG0590	tRNA(Arg) A34 adenosine deaminase TadA		24
Replication, recombination and repair		DnaA	1L8Q	COG0593	Chromosomal replication initiation ATPase DnaA		29
Translation, ribosomal structure and biogenesis		RnpA	1A6F	COG0594	RNase P protein component		5
Translation, ribosomal structure and biogenesis		RnjA	3T3N	COG0595	mRNA degradation ribonuclease J1/J2		62
Cell wall/membrane/envelope biogenesisIntracellular trafficking, secretion, and vesicular transport		LspA	5DIR	COG0597	Lipoprotein signal peptidase		3
General function prediction only		YurZ	3BEY	COG0599	Uncharacterized conserved protein YurZ, alkylhydroperoxidase/carboxymuconolactone decarboxylase family		2
Amino acid transport and metabolismInorganic ion transport and metabolism		DppB		COG0601	ABC-type dipeptide/oligopeptide/nickel transport system, permease component		15
Translation, ribosomal structure and biogenesis	tRNA modification	QueC	2PG3	COG0603	7-cyano-7-deazaguanine synthase (queuosine biosynthesis)		4
Inorganic ion transport and metabolism		SodA	1AP5	COG0605	Superoxide dismutase		32
Posttranslational modification, protein turnover, chaperones		YifB		COG0606	Predicted Mg-chelatase, contains ChlI-like and ATPase domains, YifB family		4
Defense mechanisms			2W00	COG0610	Type I site-specific restriction-modification system, R (restriction) subunit and related helicases ...		8
General function prediction only		PqqL	6OFS	COG0612	Predicted Zn-dependent peptidase, M16 family		3
Translation, ribosomal structure and biogenesis	tRNA modification	PcnB	3WFR	COG0617	tRNA nucleotidyltransferase/poly(A) polymerase		16
Coenzyme transport and metabolism		EcfT	4HZU	COG0619	ECF-type transporter transmembrane protein EcfT		11
Amino acid transport and metabolism	Methionine biosynthesis	MetE	1T7L	COG0620	Methionine synthase II (cobalamin-independent)		12
Translation, ribosomal structure and biogenesis	tRNA modification	MiaB	4JC0	COG0621	tRNA A37 methylthiotransferase MiaB		2
Lipid transport and metabolism	Fatty acid biosynthesis	FabI	1C14	COG0623	Enoyl-[acyl-carrier-protein] reductase FabI		23
Amino acid transport and metabolism	Arginine biosynthesis	ArgE	1CG2	COG0624	Acetylornithine deacetylase/Succinyl-diaminopimelate desuccinylase or related deacylase		11
Amino acid transport and metabolism	Methionine biosynthesis	MetC	1CL1	COG0626	Cystathionine beta-lyase/cystathionine gamma-synthase		5
Replication, recombination and repair		Ssb	1EQQ	COG0629	Single-stranded DNA-binding protein		60
Signal transduction mechanisms		PTC1	6IHL	COG0631	Serine/threonine protein phosphatase PrpC		6
Nucleotide transport and metabolism	Purine salvage	HptA	1G9S	COG0634	Hypoxanthine-guanine phosphoribosyltransferase		25
Coenzyme transport and metabolism	Heme biosynthesis	HemN	1OLT	COG0635	Coproporphyrinogen-III oxidase HemN  (oxygen-independent) or related Fe-S oxidoreductase		8
Energy production and conversion	FoF1-type ATP synthase	AtpE	1C17	COG0636	FoF1-type ATP synthase, membrane subunit c/Archaeal/vacuolar-type H+-ATPase, subunit K		6
Carbohydrate transport and metabolism		YcjU	3E58	COG0637	Beta-phosphoglucomutase, HAD superfamily		7
Transcription		ArsR	3F6V	COG0640	DNA-binding transcriptional regulator, ArsR family		1
Nucleotide transport and metabolism		NagD	1PW5	COG0647	Ribonucleotide monophosphatase NagD, HAD superfamily		7
Replication, recombination and repair		Nfo	2NQH	COG0648	Endonuclease IV		13
Posttranslational modification, protein turnover, chaperones		PpiB	4DGD	COG0652	Peptidyl-prolyl cis-trans isomerase (rotamase) - cyclophilin family		32
Intracellular trafficking, secretion, and vesicular transport		SecA	2FSF	COG0653	Preprotein translocase subunit SecA (ATPase, RNA helicase)		127
Secondary metabolites biosynthesis, transport and catabolism		ARA1	1Q13	COG0656	Aldo/keto reductase, related to diketogulonate reductase		23
Inorganic ion transport and metabolism		SUL1	3NY7	COG0659	Sulfate permease or related transporter, MFS superfamily		2
General function prediction only		PaaY	6IVE	COG0663	Carbonic anhydrase or acetyltransferase, isoleucine patch superfamily		14
Coenzyme transport and metabolismGeneral function prediction only		PdxI	1LQA	COG0667	Pyridoxal reductase PdxI or related oxidoreductase, aldo/keto reductase family		22
Coenzyme transport and metabolism	Pantothenate/CoA biosynthesis	CoaD	3F3M	COG0669	Phosphopantetheine adenylyltransferase		12
Inorganic ion transport and metabolism		YbhL	4PGR	COG0670	Integral membrane protein YbhL, putative Ca2+ regulator, Bax inhibitor (BI-1)/TMBIM family		1
Energy production and conversion	Pyruvate oxidation	PorA	5C4I	COG0674	Pyruvate:ferredoxin oxidoreductase or related 2-oxoacid:ferredoxin oxidoreductase, alpha subunit		7
Intracellular trafficking, secretion, and vesicular transport		LepB	1B12	COG0681	Signal peptidase I		9
Cell wall/membrane/envelope biogenesis		Lgt	5AZB	COG0682	Prolipoprotein diacylglyceryltransferase		17
Translation, ribosomal structure and biogenesis		RraA	1J3L	COG0684	RNA degradosome component RraA (regulator of RNase E activity)		2
Amino acid transport and metabolism		PotD	1POT	COG0687	Spermidine/putrescine-binding periplasmic protein		22
Lipid transport and metabolism	Phospholipid biosynthesis	Psd	6L06	COG0688	Phosphatidylserine decarboxylase		1
Translation, ribosomal structure and biogenesis		Rph	1UDO	COG0689	Ribonuclease PH		40
Intracellular trafficking, secretion, and vesicular transport		SecE	5MG3	COG0690	Preprotein translocase subunit SecE		5
Posttranslational modification, protein turnover, chaperones		SmpB	1J1H	COG0691	tmRNA-binding protein		23
Replication, recombination and repair		Ung	1AKZ	COG0692	Uracil-DNA glycosylase		35
Carbohydrate transport and metabolism	Pentose phosphate pathway	RpiB	1NN4	COG0698	Ribose 5-phosphate isomerase RpiB		22
Function unknown		YraQ		COG0701	Uncharacterized membrane protein YraQ, UPF0718 family		1
Amino acid transport and metabolism	Aromatic amino acid biosynthesis	AroK	1E6C	COG0703	Shikimate kinase		2
Inorganic ion transport and metabolism		PhoU	1T8B	COG0704	Phosphate uptake regulator PhoU		4
Posttranslational modification, protein turnover, chaperones		GlpG	2IC8	COG0705	Membrane-associated serine protease, rhomboid family		1
Cell wall/membrane/envelope biogenesis		YidC	3WO6	COG0706	Membrane protein insertase Oxa1/YidC/SpoIIIJ		8
Cell wall/membrane/envelope biogenesis	Mureine biosynthesis	MurG	1F0K	COG0707	UDP-N-acetylglucosamine:LPS N-acetylglucosamine transferase		12
Replication, recombination and repair		XthA	1AKO	COG0708	Exonuclease III		14
Energy production and conversion	FoF1-type ATP synthase	AtpH	1ABV	COG0712	FoF1-type ATP synthase, delta subunit		9
General function prediction only	Cobalamine/B12 biosynthesis	MoxR	2R44	COG0714	MoxR-like ATPase		2
Nucleotide transport and metabolism	Thymidylate biosynthesis	Dcd	1XS1	COG0717	dCTP deaminase		3
Transcription		YbaB	1J8B	COG0718	DNA-binding nucleoid-associated protein YbaB/EfbC		3
Posttranslational modification, protein turnover, chaperones		SufB	1VH4	COG0719	Fe-S cluster assembly scaffold protein SufB		25
Translation, ribosomal structure and biogenesis	Aminoacyl-tRNA synthetases	GatC	3H0L	COG0721	Asp-tRNAAsn/Glu-tRNAGln amidotransferase C subunit		5
Amino acid transport and metabolism	Aromatic amino acid biosynthesis	AroG1	6U8J	COG0722	3-deoxy-D-arabino-heptulosonate 7-phosphate (DAHP) synthase		2
Energy production and conversion		QcrA/PetC	5CXM	COG0723	Rieske Fe-S protein		1
Cell wall/membrane/envelope biogenesis		MurJ	5T77	COG0728	Lipid II flippase MurJ/MviN (peptidoglycan biosynthesis)		1
Inorganic ion transport and metabolism		Fur	1MZB	COG0735	Fe2+ or Zn2+ uptake regulation protein Fur/Zur		10
Lipid transport and metabolism		AcpS	1F7L	COG0736	Phosphopantetheinyl transferase (holo-ACP synthase)		5
Nucleotide transport and metabolismDefense mechanisms		UshA	1HO5	COG0737	2',3'-cyclic-nucleotide 2'-phosphodiesterase/5'- or 3'-nucleotidase, 5'-nucleotidase family		1
Carbohydrate transport and metabolism		FucP	3O7P	COG0738	Fucose permease		1
Posttranslational modification, protein turnover, chaperones		ClpP	1TG6	COG0740	ATP-dependent protease ClpP, protease subunit		25
Translation, ribosomal structure and biogenesis	16S rRNA modification	RsmD	2IFT	COG0742	16S rRNA G966 N2-methylase RsmD		5
Lipid transport and metabolism	Isoprenoid biosynthesis	Dxr	1JVS	COG0743	1-deoxy-D-xylulose 5-phosphate reductoisomerase		2
Cell wall/membrane/envelope biogenesis		MrcB	3FWL	COG0744	Penicillin-binding protein 1B/1F, peptidoglycan  transglycosylase/transpeptidase		34
Replication, recombination and repair		PolA	1D8Y	COG0749	DNA polymerase I, 3'-5' exonuclease and polymerase domains		25
Posttranslational modification, protein turnover, chaperonesTranscription		RseP		COG0750	Membrane-associated protease RseP, regulator of RpoE activity		12
Translation, ribosomal structure and biogenesis	Aminoacyl-tRNA synthetases	GlyS		COG0751	Glycyl-tRNA synthetase, beta subunit		14
Translation, ribosomal structure and biogenesis	Aminoacyl-tRNA synthetases	GlyQ	1J5W	COG0752	Glycyl-tRNA synthetase, alpha subunit		48
Inorganic ion transport and metabolism		KatE	6RJR	COG0753	Catalase		1
Amino acid transport and metabolism	Aromatic amino acid biosynthesis	AroQ	1D0I	COG0757	3-dehydroquinate dehydratase		2
