ID	Function	Clan	Gene	Count
PF02866	lactate/malate dehydrogenase, alpha/beta C-terminal domain	CL0341	Ldh_1_C	3
PF02867	Ribonucleotide reductase, barrel domain	CL0339	Ribonuc_red_lgC	5
PF02873	UDP-N-acetylenolpyruvoylglucosamine reductase, C-terminal domain		MurB_C	3
PF02878	Phosphoglucomutase/phosphomannomutase, alpha/beta/alpha domain I	CL0754	PGM_PMM_I	15
PF02880	Phosphoglucomutase/phosphomannomutase, alpha/beta/alpha domain III	CL0754	PGM_PMM_III	21
PF02881	SRP54-type protein, helical bundle domain		SRP54_N	2
PF02882	Tetrahydrofolate dehydrogenase/cyclohydrolase, NAD(P)-binding domain	CL0063	THF_DHG_CYH_C	45
PF02885	Glycosyl transferase family, helical bundle domain		Glycos_trans_3N	9
PF02887	Pyruvate kinase, alpha/beta domain		PK_C	3
PF02896	PEP-utilising enzyme, PEP-binding domain	CL0036	PEP-utilizers_C	69
PF02901	Pyruvate formate lyase-like	CL0339	PFL-like	29
PF02912	Aminoacyl tRNA synthetase class II, N-terminal domain	CL0298	Phe_tRNA-synt_N	5
PF02934	GatB/GatE catalytic domain	CL0286	GatB_N	39
PF02955	Prokaryotic glutathione synthetase, ATP-grasp domain	CL0179	GSH-S_ATP	2
PF02978	Signal peptide binding domain	CL0123	SRP_SPB	3
PF03023	Lipid II flippase MurJ	CL0222	MurJ	1
PF03033	Glycosyltransferase family 28 N-terminal domain	CL0113	Glyco_transf_28	4
PF03051	Peptidase C1-like family	CL0125	Peptidase_C1_2	75
PF03054	tRNA methyl transferase HUP domain	CL0039	tRNA_Me_trans	39
PF03100	CcmE	CL0021	CcmE	1
PF03118	Bacterial RNA polymerase, alpha chain C terminal domain	CL0198	RNA_pol_A_CTD	15
PF03120	NAD-dependent DNA ligase OB-fold domain	CL0021	DNA_ligase_OB	17
PF03123	CAT RNA binding domain		CAT_RBD	10
PF03143	Elongation factor Tu C-terminal domain	CL0740	GTP_EFTU_D3	21
PF03180	NlpA lipoprotein	CL0177	Lipoprotein_9	13
PF03193	RsgA GTPase	CL0023	RsgA_GTPase	10
PF03255	Acetyl co-enzyme A carboxylase carboxyltransferase alpha subunit	CL0127	ACCA	32
PF03306	Alpha-acetolactate decarboxylase	CL0615	AAL_decarboxy	1
PF03313	Serine dehydratase alpha chain	CL0722	SDH_alpha	63
PF03320	Bacterial fructose-1,6-bisphosphatase, glpX-encoded	CL0171	FBPase_glpX	5
PF03328	HpcH/HpaI aldolase/citrate lyase family	CL0036	HpcH_HpaI	22
PF03331	UDP-3-O-acyl N-acetylglycosamine deacetylase	CL0329	LpxC	1
PF03358	NADPH-dependent FMN reductase	CL0042	FMN_red	2
PF03374	Phage antirepressor protein KilAC domain		ANT	26
PF03389	MobA/MobL family	CL0169	MobA_MobL	9
PF03390	2-hydroxycarboxylate transporter family		2HCT	18
PF03449	Transcription elongation factor, N-terminal		GreA_GreB_N	24
PF03461	TRCF domain		TRCF	3
PF03462	PCRF domain		PCRF	63
PF03483	B3/4 domain	CL0383	B3_4	23
PF03484	tRNA synthetase B5 domain	CL0123	B5	1
PF03486	HI0933-like protein	CL0063	HI0933_like	4
PF03572	Peptidase family S41	CL0127	Peptidase_S41	3
PF03577	Peptidase family C69	CL0052	Peptidase_C69	50
PF03588	Leucyl/phenylalanyl-tRNA protein transferase	CL0257	Leu_Phe_trans	1
PF03592	Terminase small subunit 		Terminase_2	1
PF03602	Conserved hypothetical protein 95	CL0063	Cons_hypoth95	5
PF03609	PTS system sorbose-specific iic component		EII-Sor	20
PF03611	PTS system sugar-specific permease component		EIIC-GAT	8
PF03613	PTS system mannose/fructose/sorbose family IID component		EIID-AGA	129
PF03618	Kinase/pyrophosphorylase	CL0023	Kinase-PPPase	26
PF03632	Glycosyl hydrolase family 65 central catalytic domain	CL0059	Glyco_hydro_65m	15
PF03649	Uncharacterised protein family (UPF0014)		UPF0014	16
PF03653	Uncharacterised protein family (UPF0093)	CL0430	UPF0093	2
PF03668	P-loop ATPase protein family	CL0023	ATP_bind_2	33
PF03672	Uncharacterised protein family (UPF0154)		UPF0154	8
PF03719	Ribosomal protein S5, C-terminal domain	CL0329	Ribosomal_S5_C	17
PF03740	Pyridoxal phosphate biosynthesis protein PdxJ	CL0036	PdxJ	8
PF03764	Elongation factor G, domain IV	CL0329	EFG_IV	34
PF03773	Predicted permease	CL0182	ArsP_1	1
PF03775	Septum formation inhibitor MinC, C-terminal domain	CL0268	MinC_C	2
PF03786	D-mannonate dehydratase (UxuA)	CL0036	UxuA	52
PF03796	DnaB-like helicase C terminal domain	CL0023	DnaB_C	59
PF03816	LytR_cpsA_psr family		LytR_cpsA_psr	1
PF03830	PTS system sorbose subfamily IIB component		PTSIIB_sorb	44
PF03838	Recombination protein U	CL0236	RecU	24
PF03881	Fructosamine kinase	CL0016	Fructosamin_kin	5
PF03894	D-xylulose 5-phosphate/D-fructose 6-phosphate phosphoketolase	CL0254	XFP	106
PF03946	Ribosomal protein L11, N-terminal domain		Ribosomal_L11_N	29
PF03947	Ribosomal Proteins L2, C-terminal domain	CL0010	Ribosomal_L2_C	56
PF03948	Ribosomal protein L9, C-terminal domain		Ribosomal_L9_C	7
PF03949	Malic enzyme, NAD binding domain	CL0063	Malic_M	4
PF03951	Glutamine synthetase, beta-Grasp domain		Gln-synt_N	10
PF03952	Enolase, N-terminal domain	CL0227	Enolase_N	23
PF03963	Flagellar hook capping protein - N-terminal region		FlgD	2
PF04002	RadC-like JAB domain	CL0366	RadC	18
PF04011	LemA family		LemA	3
PF04070	Domain of unknown function (DUF378)		DUF378	7
PF04079	Segregation and condensation complex subunit ScpB	CL0123	SMC_ScpB	10
PF04085	rod shape-determining protein MreC		MreC	1
PF04101	Glycosyltransferase family 28 C-terminal domain	CL0113	Glyco_tran_28_C	22
PF04127	DNA / pantothenate metabolism flavoprotein	CL0063	DFP	10
PF04166	Pyridoxal phosphate biosynthetic protein PdxA	CL0270	PdxA	3
PF04223	Citrate lyase, alpha subunit (CitF)	CL0063	CitF	197
PF04244	Deoxyribodipyrimidine photo-lyase-related protein	CL0039	DPRP	1
PF04284	Protein of unknown function (DUF441)		DUF441	13
PF04295	D-galactarate dehydratase/Altronate hydrolase, second domain		GD_AH_second	10
PF04296	Protein of unknown function (DUF448)		YlxR	8
PF04297	Putative helix-turn-helix protein, YlxM / p13 like	CL0123	UPF0122	20
PF04298	Putative neutral zinc metallopeptidase	CL0126	Zn_peptidase_2	16
PF04321	RmlD substrate binding domain	CL0063	RmlD_sub_bind	55
PF04327	Cysteine protease Prp		Peptidase_Prp	6
PF04332	Protein of unknown function (DUF475)	CL0292	DUF475	3
PF04349	Periplasmic glucan biosynthesis protein, MdoG	CL0103	MdoG	5
PF04379	ApaG domain 	CL0159	DUF525	3
PF04386	Stringent starvation protein B		SspB	5
PF04452	RNA methyltransferase domain	CL0098	Methyltrans_RNA	4
PF04468	PSP1 C-terminal conserved region		PSP1	19
PF04472	Cell division protein SepF		SepF	12
PF04536	TPM domain	CL0063	TPM_phosphatase	1
PF04539	Sigma-70 region 3	CL0123	Sigma70_r3	16
PF04542	Sigma-70 region 2 	CL0123	Sigma70_r2	11
PF04545	Sigma-70, region 4	CL0123	Sigma70_r4	5
PF04551	GcpE protein		GcpE	1
PF04552	Sigma-54, DNA binding domain	CL0123	Sigma54_DBD	5
PF04560	RNA polymerase Rpb2, domain 7		RNA_pol_Rpb2_7	8
PF04565	RNA polymerase Rpb2, domain 3		RNA_pol_Rpb2_3	13
PF04586	Caudovirus prohead serine protease 	CL0201	Peptidase_S78	11
PF04607	Region found in RelA / SpoT proteins	CL0260	RelA_SpoT	23
PF04616	Glycosyl hydrolases family 43	CL0143	Glyco_hydro_43	1
PF04632	Fusaric acid resistance protein family	CL0307	FUSC	6
PF04816	tRNA (adenine(22)-N(1))-methyltransferase	CL0063	TrmK	6
PF04914	DltD protein	CL0264	DltD	22
PF04997	RNA polymerase Rpb1, domain 1		RNA_pol_Rpb1_1	12
PF04998	RNA polymerase Rpb1, domain 5		RNA_pol_Rpb1_5	45
PF05103	DivIVA protein		DivIVA	6
PF05107	CRISPR-associated protein Cas7		Cas_Cas7	20
PF05187	Electron transfer flavoprotein-ubiquinone oxidoreductase, 4Fe-4S	CL0344	ETF_QO	2
PF05190	MutS family domain IV		MutS_IV	1
PF05191	Adenylate kinase, active site lid		ADK_lid	3
PF05192	MutS domain III		MutS_III	16
PF05194	UreE urease accessory protein, C-terminal domain		UreE_C	1
PF05198	Translation initiation factor IF-3, N-terminal domain		IF3_N	17
PF05199	GMC oxidoreductase		GMC_oxred_C	1
PF05221	S-adenosyl-L-homocysteine hydrolase	CL0063	AdoHcyase	14
PF05256	Uncharacterised protein family (UPF0223)		UPF0223	14
PF05343	M42 glutamyl aminopeptidase	CL0105	Peptidase_M42	22
PF05362	Lon protease (S16) C-terminal proteolytic domain	CL0329	Lon_C	3
PF05382	Bacteriophage peptidoglycan hydrolase 	CL0125	Amidase_5	114
PF05389	Negative regulator of genetic competence (MecA)		MecA	9
PF05443	ROS/MUCR transcriptional regulator protein	CL0361	ROS_MUCR	7
PF05491	RuvB C-terminal winged helix domain	CL0123	RuvB_C	9
PF05496	Holliday junction DNA helicase RuvB P-loop domain	CL0023	RuvB_N	69
PF05525	Branched-chain amino acid transport protein	CL0062	Branch_AA_trans	30
PF05534	HicB family	CL0057	HicB	1
PF05543	Staphopain peptidase C47	CL0125	Peptidase_C47	2
PF05544	Proline racemase	CL0288	Pro_racemase	10
PF05636	HIGH Nucleotidyl Transferase	CL0039	HIGH_NTase1	50
PF05673	Protein of unknown function (DUF815)	CL0023	DUF815	7
PF05686	Glycosyl transferase family 90	CL0113	Glyco_transf_90	1
PF05697	Bacterial trigger factor protein (TF)		Trigger_N	2
PF05704	Capsular polysaccharide synthesis protein	CL0110	Caps_synth	15
PF05738	Cna protein B-type domain	CL0287	Cna_B	239
PF05833	NFACT N-terminal and middle domains	CL0303	NFACT_N	50
PF05848	CtsR N-terminal HTH domain	CL0123	CtsR	23
PF05870	Phenolic acid decarboxylase (PAD)	CL0116	PA_decarbox	131
PF05913	6-phospho-N-acetylmuramidase, C-terminal	CL0475	MupG_C	14
PF05975	Bacterial ABC transporter protein EcsB		EcsB	12
PF05979	Bacterial protein of unknown function (DUF896)		DUF896	16
PF05991	YacP-like NYN domain	CL0280	NYN_YacP	9
PF06014	YqgQ-like		YqgQ-like	13
PF06018	CodY GAF-like domain	CL0161	CodY	20
PF06026	Ribose 5-phosphate isomerase A (phosphoriboisomerase A)	CL0063	Rib_5-P_isom_A	16
PF06030	Bacterial protein of unknown function (DUF916)	CL0159	DUF916	6
PF06071	Protein of unknown function (DUF933)	CL0072	YchF-GTPase_C	34
PF06100	MCRA family	CL0063	MCRA	21
PF06107	Bacterial protein of unknown function (DUF951)	CL0010	DUF951	21
PF06115	Domain of unknown function (DUF956)	CL0266	DUF956	27
PF06124	Staphylococcal protein of unknown function (DUF960)	CL0768	DUF960	6
PF06134	L-rhamnose isomerase (RhaA)	CL0036	RhaA	190
PF06135	IreB regulatory phosphoprotein		IreB	12
PF06149	Protein of unknown function (DUF969)		DUF969	35
PF06153	Cyclic-di-AMP receptor	CL0089	CdAMP_rec	11
PF06156	Initiation control protein YabA		YabA	9
PF06160	Septation ring formation regulator, EzrA 		EzrA	27
PF06166	Protein of unknown function (DUF979)		DUF979	113
PF06177	QueT transporter	CL0315	QueT	8
PF06230	LpxI C-terminal domain	CL0109	LpxI_C	1
PF06242	Transcriptional cell cycle regulator TrcR		TrcR	2
PF06257	Biofilm formation stimulator VEG	CL0010	VEG	14
PF06265	Putative antitoxin YutD-like		YutD-like	16
PF06279	Protein of unknown function (DUF1033)		DUF1033	18
PF06325	Ribosomal protein L11 methyltransferase (PrmA)	CL0063	PrmA	47
PF06381	Anti-CBASS protein Acb1-like		Abc1-like	2
PF06418	CTP synthase N-terminus	CL0023	CTP_synth_N	65
PF06421	GTP-binding protein LepA C-terminus		LepA_C	46
PF06426	Serine acetyltransferase, N-terminal 		SATase_N	1
PF06470	SMC proteins Flexible Hinge Domain		SMC_hinge	3
PF06508	Queuosine biosynthesis protein QueC	CL0039	QueC	1
PF06516	Purine nucleoside permease (NUP)	CL0408	NUP	2
PF06612	Protein of unknown function (DUF1146)		DUF1146	4
PF06619	Protein of unknown function (DUF1149)		DUF1149	8
PF06689	ClpX C4-type zinc finger	CL0167	zf-C4_ClpX	5
PF06723	MreB/Mbl protein	CL0108	MreB_Mbl	10
PF06725	3D domain	CL0199	3D	3
PF06738	Putative threonine/serine exporter	CL0470	ThrE	7
PF06824	Metal-independent alpha-mannosidase (GH125)	CL0059	Glyco_hydro_125	46
PF06831	Formamidopyrimidine-DNA glycosylase H2TH domain	CL0303	H2TH	15
PF06855	YozE SAM-like fold		YozE_SAM_like	3
PF06857	Malonate decarboxylase delta subunit (MdcD)		ACP	10
PF06902	Divergent 4Fe-4S mono-cluster	CL0344	Fer4_19	1
PF06908	YspA SLOG family	CL0349	YpsA	15
PF06962	Putative rRNA methylase	CL0063	rRNA_methylase	9
PF06964	Alpha-L-arabinofuranosidase C-terminal domain	CL0369	Alpha-L-AF_C	20
PF06965	Na+/H+ antiporter 1	CL0064	Na_H_antiport_1	1
PF06971	Putative DNA-binding protein N-terminus	CL0123	Put_DNA-bind_N	1
PF07071	KDGP aldolase	CL0036	KDGP_aldolase	2
PF07155	ECF-type riboflavin transporter, S component	CL0315	ECF-ribofla_trS	2
PF07288	RNA polymerase epsilon subunit		RpoY	2
PF07289	Bardet-Biedl syndrome 5 protein 	CL0266	BBL5	2
PF07314	Protein of unknown function (DUF1461)		DUF1461	1
PF07408	Protein of unknown function (DUF1507)		DUF1507	5
PF07470	Glycosyl Hydrolase Family 88	CL0059	Glyco_hydro_88	23
PF07475	HPr Serine kinase C-terminal domain	CL0374	Hpr_kinase_C	49
PF07478	D-ala D-ala ligase C-terminus	CL0179	Dala_Dala_lig_C	25
PF07479	NAD-dependent glycerol-3-phosphate dehydrogenase C-terminus	CL0106	NAD_Gly3P_dh_C	28
PF07497	Rho termination factor, RNA-binding domain	CL0021	Rho_RNA_bind	15
PF07498	Rho termination factor, N-terminal domain	CL0306	Rho_N	2
PF07516	SecA Wing and Scaffold domain		SecA_SW	42
PF07517	SecA DEAD-like domain	CL0023	SecA_DEAD	65
PF07553	Host cell surface-exposed lipoprotein		Lipoprotein_Ltp	59
PF07563	Protein of unknown function (DUF1541)	CL0010	DUF1541	19
PF07650	KH domain	CL0007	KH_2	10
PF07662	Na+ dependent nucleoside transporter C-terminus		Nucleos_tra2_C	20
PF07724	AAA domain (Cdc48 subfamily)	CL0023	AAA_2	99
PF07726	ATPase family associated with various cellular activities (AAA)	CL0023	AAA_3	1
PF07732	Multicopper oxidase	CL0026	Cu-oxidase_3	1
PF07733	Bacterial DNA polymerase III alpha NTPase domain	CL0260	DNA_pol3_alpha	30
PF07750	GcrA cell cycle regulator	CL0123	GcrA	1
PF07831	Pyrimidine nucleoside phosphorylase C-terminal domain	CL0105	PYNP_C	11
PF07930	D-aminopeptidase, domain B		DAP_B	1
PF07971	Glycosyl hydrolase family 92 catalytic domain	CL0059	Glyco_hydro_92	18
PF07972	NrdI Flavodoxin like 	CL0042	Flavodoxin_NdrI	8
PF07973	Threonyl and Alanyl tRNA synthetase second additional domain	CL0094	tRNA_SAD	6
PF07977	FabA-like domain	CL0050	FabA	30
PF07991	Acetohydroxy acid isomeroreductase, NADPH-binding domain	CL0063	IlvN	3
PF07997	Protein of unknown function (DUF1694)		DUF1694	5
PF08206	Ribonuclease B OB domain	CL0021	OB_RNB	3
PF08207	Elongation factor P (EF-P) KOW-like domain	CL0010	EFP_N	9
PF08218	Citrate lyase ligase C-terminal domain	CL0039	Citrate_ly_lig	4
PF08220	DeoR-like helix-turn-helix domain	CL0123	HTH_DeoR	7
PF08222	CodY helix-turn-helix domain	CL0123	HTH_CodY	20
PF08264	Anticodon-binding domain of tRNA ligase	CL0258	Anticodon_1	2
PF08267	Cobalamin-independent synthase, N-terminal domain	CL0036	Meth_synt_1	1
PF08275	DNA primase catalytic core, N-terminal domain	CL0748	DNAG_N	2
PF08282	haloacid dehalogenase-like hydrolase	CL0137	Hydrolase_3	66
PF08299	Bacterial dnaA protein helix-turn-helix	CL0123	Bac_DnaA_C	15
PF08343	Ribonucleotide reductase N-terminal		RNR_N	7
PF08353	MurT ligase C-terminal		MurT_C	4
PF08436	1-deoxy-D-xylulose 5-phosphate reductoisomerase C-terminal domain	CL0139	DXP_redisom_C	3
PF08439	Oligopeptidase F		Peptidase_M3_N	1
PF08459	UvrC RNAse H endonuclease domain	CL0219	UvrC_RNaseH_dom	20
PF08485	Polysaccharide biosynthesis protein C-terminal	CL0063	Polysacc_syn_2C	8
PF08499	3'5'-cyclic nucleotide phosphodiesterase N-terminal		PDEase_I_N	26
PF08529	NusA N-terminal domain		NusA_N	2
PF08531	Alpha-L-rhamnosidase N-terminal domain	CL0202	Bac_rhamnosid_N	5
PF08532	Beta-galactosidase trimerisation domain	CL0014	Glyco_hydro_42M	10
PF08541	3-Oxoacyl-[acyl-carrier-protein (ACP)] synthase III C terminal  	CL0046	ACP_syn_III_C	10
PF08543	Phosphomethylpyrimidine kinase	CL0118	Phos_pyr_kin	15
PF08545	3-Oxoacyl-[acyl-carrier-protein (ACP)] synthase III	CL0046	ACP_syn_III	15
PF08676	MutL C terminal dimerisation domain		MutL_C	2
PF08796	Protein of unknown function (DUF1797)		DUF1797	10
PF08866	Putative amino acid metabolism		DUF1831	10
PF09019	EcoRII C terminal	CL0236	EcoRII-C	1
PF09039	Mu DNA binding, I gamma subdomain	CL0123	HTH_Tnp_Mu_2	2
PF09182	Bacterial purine repressor, N-terminal	CL0123	PuR_N	22
PF09269	Domain of unknown function (DUF1967)		DUF1967	5
PF09285	Elongation factor P, C-terminal	CL0021	Elong-fact-P_C	7
PF09330	D-lactate dehydrogenase, membrane binding	CL0277	Lact-deh-memb	2
PF09334	tRNA synthetases class I (M)	CL0039	tRNA-synt_1g	2
PF09344	CT1975-like protein	CL0362	Cas_CT1975	4
PF09363	XFP C-terminal domain	CL0591	XFP_C	51
PF09364	XFP N-terminal domain	CL0254	XFP_N	190
PF09371	Tex-like protein N-terminal domain		Tex_N	28
PF09382	RQC domain	CL0123	RQC	9
PF09383	NIL domain	CL0070	NIL	2
PF09397	Ftsk gamma domain	CL0123	FtsK_gamma	21
PF09424	Yqey-like protein	CL0279	YqeY	6
PF09515	Thiamine transporter protein (Thia_YuaJ)	CL0315	Thia_YuaJ	8
PF09527	Putative F0F1-ATPase subunit Ca2+/Mg2+ transporter		ATPase_gene1	2
PF09538	Protein of unknown function (FYDLN_acid)		FYDLN_acid	1
PF09586	Bacterial membrane protein YfhO	CL0111	YfhO	28
PF09693	Phage uncharacterised protein (Phage_XkdX)		Phage_XkdX	5
PF09707	CRISPR-associated protein (Cas_Cas2CT1978)	CL0728	Cas_Cas2CT1978	2
PF09902	Uncharacterized protein conserved in bacteria (DUF2129)		DUF2129	5
PF09911	Uncharacterized protein conserved in bacteria (DUF2140)		DUF2140	14
PF09979	Uncharacterized protein conserved in bacteria (DUF2213)	CL0201	DUF2213	2
PF09989	CoA enzyme activase uncharacterised domain (DUF2229)	CL0108	DUF2229	28
PF10014	2OG-Fe dioxygenase	CL0029	2OG-Fe_Oxy_2	3
PF10022	Uncharacterized protein conserved in bacteria (DUF2264)	CL0059	DUF2264	20
PF10030	Uncharacterized protein conserved in bacteria (DUF2272)	CL0125	DUF2272	2
PF10035	Uncharacterized protein conserved in bacteria (DUF2179)	CL0089	DUF2179	2
PF10073	GapR-like, DNA-binding domain		GapR_DNA-bd	19
PF10127	RNA repair pathway DNA polymerase beta family	CL0260	RlaP	7
PF10134	Replication initiator protein A	CL0123	RPA	10
PF10141	Single-strand DNA-specific exonuclease, C terminal domain		ssDNA-exonuc_C	9
PF10150	Ribonuclease E/G family		RNase_E_G	3
PF10282	Lactonase, 7-bladed beta-propeller	CL0186	Lactonase	39
PF10298	WhiA N-terminal LAGLIDADG-like domain	CL0324	WhiA_N	28
PF10385	RNA polymerase beta subunit external 1 domain		RNA_pol_Rpb2_45	5
PF10396	GTP-binding protein TrmE N-terminus	CL0289	TrmE_N	30
PF10415	Fumarase C C-terminus		FumaraseC_C	1
PF10418	Iron-sulfur cluster binding domain of dihydroorotate dehydrogenase B	CL0486	DHODB_Fe-S_bind	1
PF10431	C-terminal, D2-small domain, of ClpB protein 	CL0671	ClpB_D2-small	24
PF10458	Valyl tRNA synthetase tRNA binding arm	CL0298	Val_tRNA-synt_C	13
PF10502	Signal peptidase, peptidase S26 	CL0299	Peptidase_S26	5
PF10509	Galactokinase galactose-binding signature	CL0329	GalKase_gal_bdg	5
PF10609	NUBPL iron-transfer P-loop NTPase	CL0023	ParA	1
PF11151	Protein of unknown function (DUF2929)		DUF2929	9
PF11217	Protein of unknown function (DUF3013)		DUF3013	15
PF11240	Protein of unknown function (DUF3042)		DUF3042	4
PF11324	Protein of unknown function (DUF3126)		DUF3126	4
PF11694	Protein of unknown function (DUF3290)		DUF3290	3
PF11730	Protein of unknown function (DUF3297)		DUF3297	2
PF11762	L-arabinose isomerase C-terminal domain	CL0105	Arabinose_Iso_C	10
PF11772	DNA-directed RNA polymerase subunit beta		EpuA	5
PF11775	Cobalamin biosynthesis protein CobT VWA domain	CL0128	CobT_C	4
PF11797	Protein of unknown function C-terminal (DUF3324)		DUF3324	4
PF11858	Domain of unknown function (DUF3378)	CL0407	DUF3378	9
PF11946	Domain of unknown function (DUF3463)		DUF3463	6
PF11987	Translation-initiation factor 2		IF-2	19
PF12000	Glycosyl transferase family 4 group	CL0113	Glyco_trans_4_3	5
PF12002	MgsA AAA+ ATPase C terminal	CL0604	MgsA_C	12
PF12010	Domain of unknown function (DUF3502)		DUF3502	11
PF12072	RNase Y N-terminal region		RNase_Y_N	20
PF12100	Domain of unknown function (DUF3576)		DUF3576	1
PF12169	DNA polymerase III subunits gamma and tau domain III	CL0604	DNA_pol3_gamma3	1
PF12200	Domain of unknown function (DUF3597)		DUF3597	4
PF12327	FtsZ family, C-terminal domain	CL0442	FtsZ_C	5
PF12344	Ultra-violet resistance protein B	CL0023	UvrB	13
PF12508	Conjugative transposon, TraM  		Transposon_TraM	2
PF12631	MnmE helical domain		MnmE_helical	2
PF12684	PDDEXK-like domain of unknown function (DUF3799)	CL0236	DUF3799	9
PF12826	Helix-hairpin-helix motif	CL0198	HHH_2	1
PF12836	Helix-hairpin-helix motif	CL0198	HHH_3	22
PF12848	ABC transporter	CL0023	ABC_tran_Xtn	10
PF12905	Endo-alpha-N-acetylgalactosaminidase	CL0036	Glyco_hydro_101	40
PF13089	Polyphosphate kinase N-terminal domain		PP_kinase_N	1
PF13090	Polyphosphate kinase C-terminal domain 2	CL0479	PP_kinase_C	1
PF13167	GTP-binding GTPase N-terminal		GTP-bdg_N	2
PF13177	DNA polymerase III, delta subunit	CL0023	DNA_pol3_delta2	18
PF13184	NusA-like KH domain	CL0007	KH_5	21
PF13243	Squalene-hopene cyclase C-terminal domain	CL0059	SQHop_cyclase_C	4
PF13249	Squalene-hopene cyclase N-terminal domain	CL0059	SQHop_cyclase_N	5
PF13253	Protein of unknown function (DUF4044)		DUF4044	3
PF13275	S4 domain	CL0492	S4_2	6
PF13277	YmdB-like protein	CL0163	YmdB	47
PF13292	1-deoxy-D-xylulose-5-phosphate synthase	CL0254	DXP_synthase_N	2
PF13328	HD domain	CL0237	HD_4	19
PF13350	Tyrosine phosphatase family	CL0031	Y_phosphatase3	9
PF13353	4Fe-4S single cluster domain	CL0344	Fer4_12	15
PF13361	UvrD-like helicase C-terminal domain	CL0023	UvrD_C	10
PF13368	Topoisomerase C-terminal repeat		Toprim_C_rpt	3
PF13377	Periplasmic binding protein-like domain	CL0144	Peripla_BP_3	4
PF13406	Transglycosylase SLT domain	CL0037	SLT_2	4
PF13413	Helix-turn-helix domain	CL0123	HTH_25	17
PF13467	Ribbon-helix-helix domain	CL0057	RHH_4	1
PF13527	Acetyltransferase (GNAT) domain	CL0257	Acetyltransf_9	3
PF13538	UvrD-like helicase C-terminal domain	CL0023	UvrD_C_2	3
PF13541	Subunit ChlI of Mg-chelatase	CL0329	ChlI	1
PF13561	Enoyl-(Acyl carrier protein) reductase	CL0063	adh_short_C2	7
PF13597	Anaerobic ribonucleoside-triphosphate reductase	CL0339	NRDD	1
PF13603	Leucyl-tRNA synthetase, editing domain	CL0039	tRNA-synt_1_2	27
PF13604	AAA domain	CL0023	AAA_30	6
PF13614	AAA domain	CL0023	AAA_31	27
PF13677	Membrane MotB of proton-channel complex MotA/MotB 		MotB_plug	1
PF13684	Fatty acid kinase subunit A-like, C-terminal	CL0245	FakA-like_C	24
PF13702	Lysozyme-like	CL0037	Lysozyme_like	12
PF13731	WxL domain surface cell wall-binding		WxL	16
PF13742	OB-fold nucleic acid binding domain	CL0021	tRNA_anti_2	4
PF13743	Thioredoxin	CL0172	Thioredoxin_5	7
PF13793	N-terminal domain of ribose phosphate pyrophosphokinase	CL0533	Pribosyltran_N	65
PF13932	tRNA modifying enzyme MnmG/GidA C-terminal helical bundle	CL0003	GIDA_C	21
PF14373	Superinfection immunity protein		Imm_superinfect	3
PF14393	Domain of unknown function (DUF4422)		DUF4422	1
PF14490	Helix-hairpin-helix containing domain	CL0198	HHH_4	21
PF14492	Elongation Factor G, domain III	CL0437	EFG_III	43
PF14527	WhiA LAGLIDADG-like domain	CL0324	LAGLIDADG_WhiA	3
PF14681	Uracil phosphoribosyltransferase	CL0533	UPRTase	5
PF14714	KH-domain-like of EngA bacterial GTPase enzymes, C-terminal		KH_dom-like	14
PF14748	Pyrroline-5-carboxylate reductase dimerisation	CL0106	P5CR_dimer	6
PF14794	Domain of unknown function (DUF4479)		DUF4479	6
PF14804	Jag N-terminus		Jag_N	20
PF14850	DNA-binding domain of Proline dehydrogenase		Pro_dh-DNA_bdg	3
PF16193	AAA C-terminal domain	CL0671	AAA_assoc_2	5
PF16320	Ribosomal protein L7/L12 dimerisation domain		Ribosomal_L12_N	7
PF16321	Sigma 54 modulation/S30EA ribosomal protein C terminus		Ribosom_S30AE_C	12
PF16327	Cytochrome c-type biogenesis protein CcmF C-terminal		CcmF_C	1
PF16360	GTP-binding GTPase Middle Region		GTP-bdg_M	11
PF16658	Class II release factor RF3, C-terminal domain	CL0437	RF3_C	13
PF16745	RsgA N-terminal domain	CL0021	RsgA_N	10
PF16775	Target recognition domain of lytic exoenzyme		ZoocinA_TRD	83
PF16870	2-oxoglutarate dehydrogenase C-terminal	CL0591	OxoGdeHyase_C	1
PF16921	Tex protein YqgF-like domain	CL0580	Tex_YqgF	10
PF16938	Putative phage holin Dp-1		Phage_holin_Dp1	81
PF17136	Ribosomal proteins 50S L24/mitochondrial 39S L24	CL0010	ribosomal_L24	26
PF17209	Hfq protein	CL0010	Hfq	2
PF17255	EbsA-like protein	CL0266	EbsA	16
PF17287	POTRA domain	CL0191	POTRA_3	2
PF17389	Bacterial alpha-L-rhamnosidase 6 hairpin glycosidase domain	CL0059	Bac_rhamnosid6H	28
PF17657	Bacterial DNA polymerase III alpha subunit finger domain		DNA_pol3_finger	33
PF17757	UvrB interaction domain	CL0664	UvrB_inter	35
PF17760	UvrA interaction domain		UvrA_inter	15
PF17762	HTH domain found in ParB protein	CL0123	HTH_ParB	3
PF17769	Phosphoribosylaminoimidazole carboxylase C-terminal domain	CL0105	PurK_C	7
PF17770	Ribonuclease J C-terminal domain		RNase_J_C	1
PF17774	Putative RNA-binding domain in YlmH	CL0221	YlmH_RBD	5
PF17783	CvfB-like winged helix domain	CL0123	CvfB_WH	6
