L1	L2	L3	L4	ID	Function	EC	Count
Translation, ribosomal structure and biogenesis	16S rRNA modification	RsmG	1XDZ	COG0357	16S rRNA G527 N7-methylase RsmG (former glucose-inhibited division protein B)		5
Replication, recombination and repair		DnaG	3B39	COG0358	DNA primase (bacterial type)		6
Translation, ribosomal structure and biogenesis	Ribosome 50S subunit	RplI	1VS6	COG0359	Ribosomal protein L9		10
Translation, ribosomal structure and biogenesis	Translation factors	InfA	5FIM	COG0361	Translation initiation factor IF-1		7
Carbohydrate transport and metabolism	Pentose phosphate pathway	Gnd	2ZYA	COG0362	6-phosphogluconate dehydrogenase		47
Carbohydrate transport and metabolism	Pentose phosphate pathway	NagB	2RI0	COG0363	6-phosphogluconolactonase/Glucosamine-6-phosphate isomerase/deaminase		3
Carbohydrate transport and metabolism	Pentose phosphate pathway	Zwf	5B7W	COG0364	Glucose-6-phosphate 1-dehydrogenase		26
Carbohydrate transport and metabolism		AmyA	2P67	COG0366	Glycosidase/amylase (phosphorylase)		8
Amino acid transport and metabolism	Asparagine biosynthesis	AsnB	2ETD	COG0367	Asparagine synthetase B (glutamine-hydrolyzing)		2
Inorganic ion transport and metabolism		FeoB	3TAH	COG0370	Fe2+ transporter FeoB		23
Energy production and conversion	Isoprenoid biosynthesis	GldA	3S99	COG0371	Glycerol dehydrogenase or related enzyme, iron-containing ADH family		2
Energy production and conversion	TCA cycle	GltA	3TQG	COG0372	Citrate synthase		1
Inorganic ion transport and metabolism		KatG	5SX1	COG0376	Catalase (peroxidase I)		1
Posttranslational modification, protein turnover, chaperones		HypB	2HF8	COG0378	Hydrogenase/urease maturation factor HypB, Ni2+-binding GTPase		1
Coenzyme transport and metabolism	NAD biosynthesis	NadA	4HHE	COG0379	Quinolinate synthase		15
Cell wall/membrane/envelope biogenesis		WecB	1F6D	COG0381	UDP-N-acetylglucosamine 2-epimerase		20
Carbohydrate transport and metabolism		MngB	5KBP	COG0383	Alpha-mannosidase		5
Replication, recombination and repair		DinP	4R8U	COG0389	Nucleotidyltransferase/DNA polymerase DinP involved in DNA repair		4
Inorganic ion transport and metabolism		FetB		COG0390	ABC-type iron transport system FetAB, permease component		1
Carbohydrate transport and metabolismCoenzyme transport and metabolism		CofD	1ZX8	COG0391	Archaeal 2-phospho-L-lactate transferase/Bacterial gluconeogenesis factor, CofD/UPF0052 family		9
Cell wall/membrane/envelope biogenesis		AglD2		COG0392	Predicted membrane flippase AglD2/YbhN, UPF0104 family		15
Carbohydrate transport and metabolism		UgpE	1VR4	COG0395	ABC-type glycerol-3-phosphate transport system, permease component		31
Posttranslational modification, protein turnover, chaperones		SufC	2D3W	COG0396	Fe-S cluster assembly ATPase SufC		20
Amino acid transport and metabolism	Glycine cleavage	GcvP1	4LGL	COG0403	Glycine cleavage system protein P (pyridoxal-binding), N-terminal domain		2
Amino acid transport and metabolism	Glycine cleavage	GcvT	2GAH	COG0404	Glycine cleavage system protein T (aminomethyltransferase)		1
Amino acid transport and metabolism		LivF	1JI0	COG0410	ABC-type branched-chain amino acid transport system, ATPase component LivF		8
Coenzyme transport and metabolism	Pantothenate/CoA biosynthesis	PanC	1DIN	COG0414	Panthothenate synthetase		2
Lipid transport and metabolism		PlsX	2GK3	COG0416	Acyl-ACP:phosphate acyltransferase (fatty acid/phospholipid biosynthesis)		16
Replication, recombination and repair		SbcC	3QKR	COG0419	DNA repair exonuclease SbcCD ATPase subunit		5
Replication, recombination and repair		SbcD	6S85	COG0420	DNA repair exonuclease SbcCD nuclease subunit		4
Translation, ribosomal structure and biogenesisCoenzyme transport and metabolismPosttranslational modification, protein turnover, chaperones		TusA	1DCJ	COG0425	Sulfur carrier protein TusA (tRNA thiolation, molybdenum cofactor biosynthesis)		1
Energy production and conversion		SsuE	6DQI	COG0431	NAD(P)H-dependent FMN reductase		6
Amino acid transport and metabolism	Isoleucine, leucine, valine biosynthesis	AspB	2O0R	COG0436	Aspartate/methionine/tyrosine aminotransferase		9
Translation, ribosomal structure and biogenesis	Aminoacyl-tRNA synthetases	ThrS	1NYQ	COG0441	Threonyl-tRNA synthetase		67
Translation, ribosomal structure and biogenesis	Aminoacyl-tRNA synthetases	ProS	5XIF	COG0442	Prolyl-tRNA synthetase		22
Posttranslational modification, protein turnover, chaperones		DnaK	3I33	COG0443	Molecular chaperone DnaK (HSP70)		56
Amino acid transport and metabolismInorganic ion transport and metabolism		DppD	4FWI	COG0444	ABC-type dipeptide/oligopeptide/nickel transport system, ATPase component		44
Translation, ribosomal structure and biogenesis	tRNA modification	MnmG	2ZXH	COG0445	tRNA U34 5-carboxymethylaminomethyl modifying enzyme MnmG/GidA		73
Carbohydrate transport and metabolism		GlgC	5MNI	COG0448	Glucose-1-phosphate adenylyltransferase (ADP-glucose pyrophosphorylase)		14
Cell wall/membrane/envelope biogenesis		GlmS	2J6H	COG0449	Glucosamine 6-phosphate synthetase, contains amidotransferase and phosphosugar isomerase domains		19
Coenzyme transport and metabolism	Pantothenate/CoA biosynthesis	CoaBC	3QJG	COG0452	Phosphopantothenoylcysteine synthetase/decarboxylase CoaBC		3
Amino acid transport and metabolismNucleotide transport and metabolism	Arginine biosynthesis	CarB	1C30	COG0458	Carbamoylphosphate synthase large subunit		55
Posttranslational modification, protein turnover, chaperones		GroEL	1AON	COG0459	Chaperonin GroEL (HSP60 family)		43
Amino acid transport and metabolism	Methionine biosynthesis	ThrA	5AVO	COG0460	Homoserine dehydrogenase		3
Nucleotide transport and metabolism	Pyrimidine biosynthesis	PyrE	4WML	COG0461	Orotate phosphoribosyltransferase		13
Nucleotide transport and metabolism	Histidine biosynthesis, Purine biosynthesis	PrsA	1DKR	COG0462	Phosphoribosylpyrophosphate synthetase		64
Posttranslational modification, protein turnover, chaperones		HflB	1LV7	COG0465	ATP-dependent Zn proteases		71
Posttranslational modification, protein turnover, chaperones		Lon	6ON2	COG0466	ATP-dependent Lon protease, bacterial type		2
Replication, recombination and repair		RecA	1B22	COG0468	RecA/RadA recombinase		34
Carbohydrate transport and metabolism	Glycolysis	PykF	6QXL	COG0469	Pyruvate kinase		24
Replication, recombination and repair		HolB	1A5T	COG0470	DNA polymerase III, delta prime subunit		1
Cell wall/membrane/envelope biogenesis	Mureine biosynthesis	Rfe	4J72	COG0472	UDP-N-acetylmuramyl pentapeptide phosphotransferase/UDP-N-acetylglucosamine-1-phosphate transferase		6
Energy production and conversionAmino acid transport and metabolism	TCA cycle	LeuB	1GC9	COG0473	Isocitrate/isopropylmalate dehydrogenase		1
Inorganic ion transport and metabolism		MgtA	1IWO	COG0474	Magnesium-transporting ATPase (P-type)		120
Carbohydrate transport and metabolismAmino acid transport and metabolismInorganic ion transport and metabolismGeneral function prediction only		ProP		COG0477	MFS family permease, includes anhydromuropeptide permease AmpG		1
Translation, ribosomal structure and biogenesis	Translation factors	FusA	1DAR	COG0480	Translation elongation factor EF-G, a GTPase		86
Translation, ribosomal structure and biogenesis		LepA	3DEG	COG0481	Translation elongation factor EF-4, membrane-bound GTPase		57
Translation, ribosomal structure and biogenesis	tRNA modification	MnmA	2HMA	COG0482	tRNA U34 2-thiouridine synthase MnmA/TrmU, contains the PP-loop ATPase domain		34
Carbohydrate transport and metabolism	Gluconeogenesis	SuhB	1AWB	COG0483	Archaeal fructose-1,6-bisphosphatase or related enzyme, inositol monophosphatase family		1
Posttranslational modification, protein turnover, chaperones		DnaJ	1BQ0	COG0484	DnaJ-class molecular chaperone with C-terminal Zn finger domain		13
Translation, ribosomal structure and biogenesis	tRNA modification	MnmE		COG0486	tRNA U34 5-carboxymethylaminomethyl modifying GTPase MnmE/TrmE		38
General function prediction only		Uup	5ZXD	COG0488	ATPase components of ABC transporters with duplicated ATPase domains		47
Cell cycle control, cell division, chromosome partitioning		Mrp	2PH1	COG0489	Fe-S cluster carrier ATPase, Mrp/ApbC/NBP35 family		3
Posttranslational modification, protein turnover, chaperones		TrxB	3FBS	COG0492	Thioredoxin reductase		31
Translation, ribosomal structure and biogenesis	Aminoacyl-tRNA synthetases	LeuS	6LPF	COG0495	Leucyl-tRNA synthetase		66
Replication, recombination and repair		RecN	4AD8	COG0497	DNA repair ATPase RecN		24
Coenzyme transport and metabolism		SAM1	1A7A	COG0499	S-adenosylhomocysteine hydrolase		1
Nucleotide transport and metabolism	Purine salvage	Apt	1QB7	COG0503	Adenine/guanine phosphoribosyltransferase or related PRPP-binding protein		10
Nucleotide transport and metabolism	Pyrimidine biosynthesis	PyrG	1S1M	COG0504	CTP synthase (UTP-ammonia lyase)		37
Amino acid transport and metabolismNucleotide transport and metabolism	Arginine biosynthesis	CarA	1C30	COG0505	Carbamoylphosphate synthase small subunit		53
Energy production and conversion	Pyruvate oxidation	AceF	1B5S	COG0508	Pyruvate/2-oxoglutarate dehydrogenase complex, dihydrolipoamide acyltransferase (E2) component		18
Lipid transport and metabolism	Fatty acid biosynthesis	AccB	1A6X	COG0511	Biotin carboxyl carrier protein		10
Amino acid transport and metabolismCoenzyme transport and metabolism	Aromatic amino acid biosynthesis	PabA	1I1Q	COG0512	Anthranilate/para-aminobenzoate synthase component II (glutamine amidotransferase)		1
Replication, recombination and repair		SrmB	3RRM	COG0513	Superfamily II DNA and RNA helicase		43
Replication, recombination and repair		RecQ	1OYW	COG0514	Superfamily II DNA helicase RecQ		18
Nucleotide transport and metabolism	Purine biosynthesis	GuaB	1B3O	COG0516	IMP dehydrogenase/GMP reductase		44
Nucleotide transport and metabolism	Purine biosynthesis	GuaA1	4WIM	COG0518	GMP synthase, glutamine amidotransferase domain		13
Nucleotide transport and metabolism	Purine biosynthesis	GuaA2	4WIM	COG0519	GMP synthase, PP-ATPase domain/subunit		46
Amino acid transport and metabolism		CsdA	4LW2	COG0520	Selenocysteine lyase/Cysteine desulfurase		37
Translation, ribosomal structure and biogenesis	Ribosome 30S subunit	RpsD	4V4H	COG0522	Ribosomal protein S4 or related protein		17
Translation, ribosomal structure and biogenesis	Aminoacyl-tRNA synthetases	ValS	1GAX	COG0525	Valyl-tRNA synthetase		89
Nucleotide transport and metabolism	Pyrimidine biosynthesis	PyrH	2BND	COG0528	Uridylate kinase		23
Inorganic ion transport and metabolism	Cysteine biosynthesis	CysC	2GKS	COG0529	Adenylylsulfate kinase or related kinase		1
Amino acid transport and metabolism		PotE	3LRB	COG0531	Serine transporter YbeC, amino acid:H+ symporter family		1
Translation, ribosomal structure and biogenesis	Translation factors	InfB	5ME0	COG0532	Translation initiation factor IF-2, a GTPase		46
Translation, ribosomal structure and biogenesis	tRNA modification	TsaD	3ENO	COG0533	tRNA A37 threonylcarbamoyltransferase TsaD		31
Cell cycle control, cell division, chromosome partitioningReplication, recombination and repair		Obg	1LNZ	COG0536	GTPase involved in cell partioning and DNA repair		25
Nucleotide transport and metabolismGeneral function prediction only		HinT	1AV5	COG0537	Purine nucleoside phosphoramidase/Ap4A hydrolase, histidine triade (HIT) family		2
Energy production and conversion	TCA cycle	Icd	1IDD	COG0538	Isocitrate dehydrogenase		2
Translation, ribosomal structure and biogenesis	Ribosome 30S subunit	RpsA	4NNH	COG0539	Ribosomal protein S1		15
Nucleotide transport and metabolism	Pyrimidine biosynthesis	PyrB	1NBE	COG0540	Aspartate carbamoyltransferase, catalytic subunit		7
Intracellular trafficking, secretion, and vesicular transport		Ffh	2V3C	COG0541	Signal recognition particle GTPase		45
Posttranslational modification, protein turnover, chaperones		ClpA	1KSF	COG0542	ATP-dependent Clp protease, ATP-binding subunit ClpA		174
Coenzyme transport and metabolismEnergy production and conversion		Mcr1	3A1F	COG0543	NAD(P)H-flavin reductase		1
Posttranslational modification, protein turnover, chaperones		Tig	5OWI	COG0544	FKBP-type peptidyl-prolyl cis-trans isomerase (trigger factor)		2
Amino acid transport and metabolism	Aromatic amino acid biosynthesis	TrpD	1KGZ	COG0547	Anthranilate phosphoribosyltransferase, glycosyltransferase domain		2
Amino acid transport and metabolism		ArcC	2E9Y	COG0549	Carbamate kinase		22
Replication, recombination and repair		TopA	1CY0	COG0550	DNA topoisomerase IA		15
Replication, recombination and repair		YrdD	1YUA	COG0551	DNA topoisomerase I, ssDNA-binding Zn-finger and Zn-ribbon domains		15
Intracellular trafficking, secretion, and vesicular transport		FtsY	4AK9	COG0552	Signal recognition particle GTPase FtsY		19
TranscriptionReplication, recombination and repair		HepA	6UXV	COG0553	Superfamily II DNA or RNA helicase, SNF2 family		24
Inorganic ion transport and metabolism		CysU	3D31	COG0555	ABC-type sulfate transport system, permease component		3
Replication, recombination and repair		UvrB	1C4O	COG0556	Excinuclease UvrABC helicase subunit UvrB		70
Transcription		VacB	6H25	COG0557	Exoribonuclease R		24
Lipid transport and metabolism	Phospholipid biosynthesis	PgsA	4MND	COG0558	Phosphatidylglycerophosphate synthase		4
Coenzyme transport and metabolismGeneral function prediction only		Cof	1YMQ	COG0561	Hydroxymethylpyrimidine pyrophosphatase and other HAD family phosphatases		18
Nucleotide transport and metabolism	Pyrimidine biosynthesis	Adk	1AK2	COG0563	Adenylate kinase or related kinase		24
Translation, ribosomal structure and biogenesis	23S rRNA modification	RluA	2I82	COG0564	Pseudouridine synthase RluA, 23S rRNA- or tRNA-specific		30
Translation, ribosomal structure and biogenesis	tRNA modification	SpoU	1GZ0	COG0566	tRNA G18 (ribose-2'-O)-methylase SpoU		14
Energy production and conversion	TCA cycle	SucA	2JGD	COG0567	2-oxoglutarate dehydrogenase complex, dehydrogenase (E1) component, and related enzymes		2
Transcription	RNA polymerase	RpoD	1SIG	COG0568	DNA-directed RNA polymerase, sigma subunit (sigma70/sigma32)		33
Transcription		Rnc	1DI2	COG0571	dsRNA-specific ribonuclease		10
Nucleotide transport and metabolism	Pyrimidine salvage	Udk	5B3F	COG0572	Uridine kinase		10
Inorganic ion transport and metabolism		PstC		COG0573	ABC-type phosphate transport system, permease component		26
Lipid transport and metabolism	Phospholipid biosynthesis	CdsA	4Q2E	COG0575	CDP-diglyceride synthetase		6
Posttranslational modification, protein turnover, chaperones		GrpE	1DKG	COG0576	Molecular chaperone GrpE (heat shock protein HSP-70)		9
Inorganic ion transport and metabolism		PstA		COG0581	ABC-type phosphate transport system, permease component		5
Replication, recombination and repairMobilome: prophages, transposons		FimB		COG0582	Integrase/recombinase, includes phage integrase		1
Replication, recombination and repair		DnaE	2HNH	COG0587	DNA polymerase III, alpha subunit		34
Carbohydrate transport and metabolism	Glycolysis	GpmA	1E58	COG0588	Phosphoglycerate mutase (BPG-dependent)		17
Translation, ribosomal structure and biogenesis	Pyrimidine salvagetRNA modification	TadA	2A8N	COG0590	tRNA(Arg) A34 adenosine deaminase TadA		15
Replication, recombination and repair		DnaA	1L8Q	COG0593	Chromosomal replication initiation ATPase DnaA		20
Translation, ribosomal structure and biogenesis		RnjA	3T3N	COG0595	mRNA degradation ribonuclease J1/J2		27
Cell wall/membrane/envelope biogenesisIntracellular trafficking, secretion, and vesicular transport		LspA	5DIR	COG0597	Lipoprotein signal peptidase		4
Amino acid transport and metabolismInorganic ion transport and metabolism		DppB		COG0601	ABC-type dipeptide/oligopeptide/nickel transport system, permease component		18
Inorganic ion transport and metabolism		SodA	1AP5	COG0605	Superoxide dismutase		14
Posttranslational modification, protein turnover, chaperones		YifB		COG0606	Predicted Mg-chelatase, contains ChlI-like and ATPase domains, YifB family		1
Replication, recombination and repair		RecJ	1IR6	COG0608	ssDNA-specific exonuclease RecJ, DHH superfamily, may be involved in archaeal DNA replication intiation		4
Inorganic ion transport and metabolism		FepD	2NQ2	COG0609	ABC-type Fe3+-siderophore transport system, permease component		1
General function prediction only		PqqL	6OFS	COG0612	Predicted Zn-dependent peptidase, M16 family		3
Cell wall/membrane/envelope biogenesis	Riboflavin/FAD biosynthesis	TagD	2B7L	COG0615	Glycerol-3-phosphate cytidylyltransferase, cytidylyltransferase family		3
Translation, ribosomal structure and biogenesis	tRNA modification	PcnB	3WFR	COG0617	tRNA nucleotidyltransferase/poly(A) polymerase		30
Coenzyme transport and metabolism		EcfT	4HZU	COG0619	ECF-type transporter transmembrane protein EcfT		8
Lipid transport and metabolism	Fatty acid biosynthesis	FabI	1C14	COG0623	Enoyl-[acyl-carrier-protein] reductase FabI		13
Amino acid transport and metabolism	Arginine biosynthesis	ArgE	1CG2	COG0624	Acetylornithine deacetylase/Succinyl-diaminopimelate desuccinylase or related deacylase		3
Amino acid transport and metabolism	Methionine biosynthesis	MetC	1CL1	COG0626	Cystathionine beta-lyase/cystathionine gamma-synthase		5
General function prediction only		PerM		COG0628	Predicted PurR-regulated permease PerM		1
Replication, recombination and repair		Ssb	1EQQ	COG0629	Single-stranded DNA-binding protein		40
Signal transduction mechanisms		PTC1	6IHL	COG0631	Serine/threonine protein phosphatase PrpC		8
Replication, recombination and repair		RuvA	1BDX	COG0632	Holliday junction resolvasome RuvABC DNA-binding subunit		4
Nucleotide transport and metabolism	Purine salvage	HptA	1G9S	COG0634	Hypoxanthine-guanine phosphoribosyltransferase		11
Coenzyme transport and metabolism	Heme biosynthesis	HemN	1OLT	COG0635	Coproporphyrinogen-III oxidase HemN  (oxygen-independent) or related Fe-S oxidoreductase		2
Energy production and conversion	FoF1-type ATP synthase	AtpE	1C17	COG0636	FoF1-type ATP synthase, membrane subunit c/Archaeal/vacuolar-type H+-ATPase, subunit K		7
Carbohydrate transport and metabolism		YcjU	3E58	COG0637	Beta-phosphoglucomutase, HAD superfamily		12
Nucleotide transport and metabolism		NagD	1PW5	COG0647	Ribonucleotide monophosphatase NagD, HAD superfamily		7
Replication, recombination and repair		Nfo	2NQH	COG0648	Endonuclease IV		4
Posttranslational modification, protein turnover, chaperones		PpiB	4DGD	COG0652	Peptidyl-prolyl cis-trans isomerase (rotamase) - cyclophilin family		27
Intracellular trafficking, secretion, and vesicular transport		SecA	2FSF	COG0653	Preprotein translocase subunit SecA (ATPase, RNA helicase)		63
Secondary metabolites biosynthesis, transport and catabolism		ARA1	1Q13	COG0656	Aldo/keto reductase, related to diketogulonate reductase		21
General function prediction only		PaaY	6IVE	COG0663	Carbonic anhydrase or acetyltransferase, isoleucine patch superfamily		10
Coenzyme transport and metabolismGeneral function prediction only		PdxI	1LQA	COG0667	Pyridoxal reductase PdxI or related oxidoreductase, aldo/keto reductase family		8
Coenzyme transport and metabolism	Pantothenate/CoA biosynthesis	CoaD	3F3M	COG0669	Phosphopantetheine adenylyltransferase		7
Energy production and conversion	Pyruvate oxidation	PorA	5C4I	COG0674	Pyruvate:ferredoxin oxidoreductase or related 2-oxoacid:ferredoxin oxidoreductase, alpha subunit		9
Intracellular trafficking, secretion, and vesicular transport		LepB	1B12	COG0681	Signal peptidase I		2
Amino acid transport and metabolism		PotD	1POT	COG0687	Spermidine/putrescine-binding periplasmic protein		6
Lipid transport and metabolism	Phospholipid biosynthesis	Psd	6L06	COG0688	Phosphatidylserine decarboxylase		1
Translation, ribosomal structure and biogenesis		Rph	1UDO	COG0689	Ribonuclease PH		20
Intracellular trafficking, secretion, and vesicular transport		SecE	5MG3	COG0690	Preprotein translocase subunit SecE		1
Posttranslational modification, protein turnover, chaperones		SmpB	1J1H	COG0691	tmRNA-binding protein		23
Replication, recombination and repair		Ung	1AKZ	COG0692	Uracil-DNA glycosylase		17
Carbohydrate transport and metabolism	Pentose phosphate pathway	RpiB	1NN4	COG0698	Ribose 5-phosphate isomerase RpiB		19
Function unknown		YraQ		COG0701	Uncharacterized membrane protein YraQ, UPF0718 family		3
Amino acid transport and metabolism	Aromatic amino acid biosynthesis	AroK	1E6C	COG0703	Shikimate kinase		2
Inorganic ion transport and metabolism		PhoU	1T8B	COG0704	Phosphate uptake regulator PhoU		4
Cell wall/membrane/envelope biogenesis		YidC	3WO6	COG0706	Membrane protein insertase Oxa1/YidC/SpoIIIJ		6
Cell wall/membrane/envelope biogenesis	Mureine biosynthesis	MurG	1F0K	COG0707	UDP-N-acetylglucosamine:LPS N-acetylglucosamine transferase		7
Replication, recombination and repair		XthA	1AKO	COG0708	Exonuclease III		13
Amino acid transport and metabolism	Aromatic amino acid biosynthesis	AroD	1GQN	COG0710	3-dehydroquinate dehydratase		6
Energy production and conversion	FoF1-type ATP synthase	AtpH	1ABV	COG0712	FoF1-type ATP synthase, delta subunit		3
General function prediction only	Cobalamine/B12 biosynthesis	MoxR	2R44	COG0714	MoxR-like ATPase		2
Transcription		YbaB	1J8B	COG0718	DNA-binding nucleoid-associated protein YbaB/EfbC		3
Posttranslational modification, protein turnover, chaperones		SufB	1VH4	COG0719	Fe-S cluster assembly scaffold protein SufB		29
Translation, ribosomal structure and biogenesis	Aminoacyl-tRNA synthetases	GatC	3H0L	COG0721	Asp-tRNAAsn/Glu-tRNAGln amidotransferase C subunit		2
Carbohydrate transport and metabolismCell wall/membrane/envelope biogenesis		CDA1	1NY1	COG0726	Peptidoglycan/xylan/chitin deacetylase, PgdA/NodB/CDA1 family		2
Inorganic ion transport and metabolism		Fur	1MZB	COG0735	Fe2+ or Zn2+ uptake regulation protein Fur/Zur		7
Lipid transport and metabolism		AcpS	1F7L	COG0736	Phosphopantetheinyl transferase (holo-ACP synthase)		1
Posttranslational modification, protein turnover, chaperones		ClpP	1TG6	COG0740	ATP-dependent protease ClpP, protease subunit		13
Translation, ribosomal structure and biogenesis	16S rRNA modification	RsmD	2IFT	COG0742	16S rRNA G966 N2-methylase RsmD		4
Cell wall/membrane/envelope biogenesis		MrcB	3FWL	COG0744	Penicillin-binding protein 1B/1F, peptidoglycan  transglycosylase/transpeptidase		32
Replication, recombination and repair		PolA	1D8Y	COG0749	DNA polymerase I, 3'-5' exonuclease and polymerase domains		17
Posttranslational modification, protein turnover, chaperonesTranscription		RseP		COG0750	Membrane-associated protease RseP, regulator of RpoE activity		11
Translation, ribosomal structure and biogenesis	Aminoacyl-tRNA synthetases	GlyS		COG0751	Glycyl-tRNA synthetase, beta subunit		18
Translation, ribosomal structure and biogenesis	Aminoacyl-tRNA synthetases	GlyQ	1J5W	COG0752	Glycyl-tRNA synthetase, alpha subunit		25
Inorganic ion transport and metabolism		KatE	6RJR	COG0753	Catalase		5
Replication, recombination and repair		Smf	3MAJ	COG0758	Predicted Rossmann fold nucleotide-binding protein DprA/Smf involved in DNA uptake		7
Cell wall/membrane/envelope biogenesis		YidD		COG0759	Membrane-anchored protein YidD, putatitve component of membrane protein insertase Oxa1/YidC/SpoIIIJ		6
Posttranslational modification, protein turnover, chaperones		SurA	2ZR5	COG0760	Peptidyl-prolyl isomerase, parvulin family		1
Lipid transport and metabolism	Fatty acid biosynthesis	FabA	1MKA	COG0764	3-hydroxymyristoyl/3-hydroxydecanoyl-(acyl carrier protein) dehydratase		20
Amino acid transport and metabolism		HisM	4YMS	COG0765	ABC-type amino acid transport system, permease component		62
Cell wall/membrane/envelope biogenesis	Mureine biosynthesis	MurA	1A2N	COG0766	UDP-N-acetylglucosamine enolpyruvyl transferase		35
Cell cycle control, cell division, chromosome partitioningCell wall/membrane/envelope biogenesis		FtsI	6HZQ	COG0768	Cell division protein FtsI, peptidoglycan transpeptidase (Penicillin-binding protein 2)		2
Cell wall/membrane/envelope biogenesis	Mureine biosynthesis	MurF	4CVK	COG0770	UDP-N-acetylmuramyl pentapeptide synthase		14
Cell wall/membrane/envelope biogenesis	Mureine biosynthesis	MurD	1E0D	COG0771	UDP-N-acetylmuramoylalanine-D-glutamate ligase		7
Cell cycle control, cell division, chromosome partitioning		FtsW	6BAR	COG0772	Peptodoglycan polymerase FtsW/RodA/SpoVE		8
Cell wall/membrane/envelope biogenesis	Mureine biosynthesis	MurC		COG0773	UDP-N-acetylmuramate-alanine ligase MurC and related ligases, MurC/Mpl family		1
Nucleotide transport and metabolismCoenzyme transport and metabolism	Menaquinone biosynthesis	MtnN	1T8R	COG0775	Nucleoside phosphorylase/nucleosidase, includes 5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase MtnN and futalosine hydrolase MqnB		9
Replication, recombination and repair		HimA	1B8Z	COG0776	Bacterial nucleoid DNA-binding protein IHF-alpha		8
Lipid transport and metabolism	Fatty acid biosynthesis	AccD	2F9I	COG0777	Acetyl-CoA carboxylase beta subunit		16
Translation, ribosomal structure and biogenesis		RimP	1IB8	COG0779	Ribosome maturation factor RimP		19
Transcription		NusB	1EY1	COG0781	Transcription antitermination protein NusB		15
Transcription		GreA	1GRJ	COG0782	Transcription elongation factor, GreA/GreB family		16
Inorganic ion transport and metabolismDefense mechanisms		Dps	1DPS	COG0783	DNA-binding ferritin-like protein (oxidative damage protectant)		1
Cell wall/membrane/envelope biogenesis	Mureine biosynthesis	Alr	1BD0	COG0787	Alanine racemase		11
Transcription		SoxR	2VZ4	COG0789	DNA-binding transcriptional regulator, MerR family		2
General function prediction only		TPR	1KLX	COG0790	TPR repeat		1
Posttranslational modification, protein turnover, chaperones		CtpA	6IQU	COG0793	C-terminal processing protease CtpA/Prc, contains a PDZ domain		4
Cell wall/membrane/envelope biogenesis	Mureine biosynthesis	MurI	1B73	COG0796	Glutamate racemase		9
Translation, ribosomal structure and biogenesis		RsfS	6SJ6	COG0799	Ribosomal silencing factor RsfS, regulates association of 30S and 50S subunits		21
Carbohydrate transport and metabolism	Entner-Doudoroff pathway	Eda	2V81	COG0800	2-keto-3-deoxy-6-phosphogluconate aldolase		20
Translation, ribosomal structure and biogenesis	tRNA modification	TsaE	1FL9	COG0802	tRNA A37 threonylcarbamoyladenosine biosynthesis protein TsaE		2
Inorganic ion transport and metabolism		ZnuA	1K0F	COG0803	ABC-type Zn uptake system ZnuABC, Zn-binding component ZnuA		8
Translation, ribosomal structure and biogenesis	16S rRNA modification	RimM	2QGG	COG0806	Ribosomal 30S subunit maturation factor RimM, required for 16S rRNA processing		2
Translation, ribosomal structure and biogenesis	tRNA modification	QueA	1VKY	COG0809	S-adenosylmethionine:tRNA-ribosyltransferase-isomerase (queuine synthetase)		33
Cell wall/membrane/envelope biogenesis	Mureine biosynthesis	MurB	2MBR	COG0812	UDP-N-acetylenolpyruvoylglucosamine reductase		8
Nucleotide transport and metabolism	Purine salvage	DeoD	1A69	COG0813	Purine-nucleoside phosphorylase		13
Translation, ribosomal structure and biogenesisReplication, recombination and repairTranscription		YqgF	1IV0	COG0816	YqgF/RuvX protein, pre-16S rRNA maturation RNase/Holliday junction resolvase/anti-termination factor		5
Coenzyme transport and metabolism		TenA	2QCX	COG0819	Aminopyrimidine aminohydrolase TenA (thiamine salvage pathway)		1
Translation, ribosomal structure and biogenesis	23S rRNA modification	RlmN	3RFA	COG0820	Adenine C2-methylase RlmN of 23S rRNA A2503 and tRNA A37		22
Posttranslational modification, protein turnover, chaperones		IscU	1Q48	COG0822	Fe-S cluster assembly scaffold protein IscU, NifU family		10
Lipid transport and metabolism	Fatty acid biosynthesis	AccA	2F9I	COG0825	Acetyl-CoA carboxylase alpha subunit		18
Translation, ribosomal structure and biogenesis	23S rRNA modification	RlhA	5D88	COG0826	23S rRNA C2501 and tRNA U34 5'-hydroxylation protein RlhA/YrrN/YrrO, U32 peptidase family		22
Replication, recombination and repair		YtxK	2F8L	COG0827	Adenine-specific DNA N6-methylase		3
Translation, ribosomal structure and biogenesis	Ribosome 30S subunit	RpsU	4V4H	COG0828	Ribosomal protein S21		1
Amino acid transport and metabolismSignal transduction mechanisms		HisJ	1GGG	COG0834	ABC-type amino acid transport/signal transduction system, periplasmic component/domain		8
Energy production and conversion		CyoB	1AR1	COG0843	Heme/copper-type cytochrome/quinol oxidase, subunit 1		2
Cell cycle control, cell division, chromosome partitioning		FtsA	3WT0	COG0849	Cell division ATPase FtsA		3
Inorganic ion transport and metabolism		Ppk	1XDO	COG0855	Polyphosphate kinase		1
Translation, ribosomal structure and biogenesis		RbfA	1JOS	COG0858	Ribosome-binding factor RbfA		8
