GCA_000270185___contig_1	62500	63000	GC.w500	0.226000
GCA_000270185___contig_1	63000	63500	GC.w500	0.354000
GCA_000270185___contig_1	63500	64000	GC.w500	0.406000
GCA_000270185___contig_1	64000	64500	GC.w500	0.296000
GCA_000270185___contig_1	64500	65000	GC.w500	0.258000
GCA_000270185___contig_1	65000	65500	GC.w500	0.250000
GCA_000270185___contig_1	65500	66000	GC.w500	0.268000
GCA_000270185___contig_1	66000	66500	GC.w500	0.264000
GCA_000270185___contig_1	66500	67000	GC.w500	0.234000
GCA_000270185___contig_1	67000	67500	GC.w500	0.288000
GCA_000270185___contig_1	67500	68000	GC.w500	0.254000
GCA_000270185___contig_1	68000	68500	GC.w500	0.290000
GCA_000270185___contig_1	68500	69000	GC.w500	0.290000
GCA_000270185___contig_1	69000	69500	GC.w500	0.274000
GCA_000270185___contig_1	69500	70000	GC.w500	0.248000
GCA_000270185___contig_1	70000	70500	GC.w500	0.258000
GCA_000270185___contig_1	70500	71000	GC.w500	0.228000
GCA_000270185___contig_1	71000	71500	GC.w500	0.274000
GCA_000270185___contig_1	71500	72000	GC.w500	0.240000
GCA_000270185___contig_1	72000	72500	GC.w500	0.300000
GCA_000270185___contig_1	72500	73000	GC.w500	0.218000
GCA_000270185___contig_1	73000	73500	GC.w500	0.286000
GCA_000270185___contig_1	73500	74000	GC.w500	0.356000
GCA_000270185___contig_1	74000	74500	GC.w500	0.222000
GCA_000270185___contig_1	74500	75000	GC.w500	0.230000
GCA_000270185___contig_1	75000	75500	GC.w500	0.230000
GCA_000270185___contig_1	75500	76000	GC.w500	0.242000
GCA_000270185___contig_1	76000	76500	GC.w500	0.336000
GCA_000270185___contig_1	76500	77000	GC.w500	0.348000
GCA_000270185___contig_1	77000	77500	GC.w500	0.310000
GCA_000270185___contig_1	77500	78000	GC.w500	0.326000
GCA_000270185___contig_1	78000	78500	GC.w500	0.320000
GCA_000270185___contig_1	78500	79000	GC.w500	0.266000
GCA_000270185___contig_1	79000	79500	GC.w500	0.252000
GCA_000270185___contig_1	79500	80000	GC.w500	0.326000
GCA_000270185___contig_1	80000	80500	GC.w500	0.324000
GCA_000270185___contig_1	80500	81000	GC.w500	0.316000
GCA_000270185___contig_1	81000	81500	GC.w500	0.298000
GCA_000270185___contig_1	81500	82000	GC.w500	0.298000
GCA_000270185___contig_1	82000	82500	GC.w500	0.318000
GCA_000270185___contig_1	82500	83000	GC.w500	0.200000
GCA_000270185___contig_1	83000	83500	GC.w500	0.158000
GCA_000270185___contig_1	83500	84000	GC.w500	0.192000
GCA_000270185___contig_1	84000	84500	GC.w500	0.348000
GCA_000270185___contig_1	84500	85000	GC.w500	0.330000
GCA_000270185___contig_1	85000	85500	GC.w500	0.314000
GCA_000270185___contig_1	85500	86000	GC.w500	0.296000
GCA_000270185___contig_1	86000	86500	GC.w500	0.274000
GCA_000270185___contig_1	86500	87000	GC.w500	0.316000
GCA_000270185___contig_1	87000	87500	GC.w500	0.324000
GCA_000270185___contig_1	87500	88000	GC.w500	0.218000
GCA_000270185___contig_1	88000	88500	GC.w500	0.208000
GCA_000270185___contig_1	88500	89000	GC.w500	0.256000
GCA_000270185___contig_1	89000	89500	GC.w500	0.380000
GCA_000270185___contig_1	89500	90000	GC.w500	0.352000
GCA_000270185___contig_1	90000	90500	GC.w500	0.248000
GCA_000270185___contig_1	90500	91000	GC.w500	0.246000
GCA_000270185___contig_1	91000	91500	GC.w500	0.164000
GCA_000270185___contig_1	91500	92000	GC.w500	0.312000
GCA_000270185___contig_1	92000	92500	GC.w500	0.338000
GCA_000270185___contig_1	92500	93000	GC.w500	0.288000
GCA_000270185___contig_1	93000	93500	GC.w500	0.372000
GCA_000270185___contig_1	93500	94000	GC.w500	0.384000
GCA_000270185___contig_1	94000	94500	GC.w500	0.350000
GCA_000270185___contig_1	94500	95000	GC.w500	0.308000
GCA_000270185___contig_1	95000	95500	GC.w500	0.318000
GCA_000270185___contig_1	95500	96000	GC.w500	0.340000
GCA_000270185___contig_1	96000	96500	GC.w500	0.198000
GCA_000270185___contig_1	96500	97000	GC.w500	0.236000
GCA_000270185___contig_1	97000	97500	GC.w500	0.350000
GCA_000270185___contig_1	97500	98000	GC.w500	0.368000
GCA_000270185___contig_1	98000	98500	GC.w500	0.338000
GCA_000270185___contig_1	98500	99000	GC.w500	0.278000
GCA_000270185___contig_1	99000	99500	GC.w500	0.286000
GCA_000270185___contig_1	99500	100000	GC.w500	0.252000
GCA_000270185___contig_1	100000	100500	GC.w500	0.296000
GCA_000270185___contig_1	100500	101000	GC.w500	0.290000
GCA_000270185___contig_1	101000	101500	GC.w500	0.310000
GCA_000270185___contig_1	101500	102000	GC.w500	0.248000
GCA_000270185___contig_1	102000	102500	GC.w500	0.188000
GCA_000270185___contig_1	102500	103000	GC.w500	0.232000
GCA_000270185___contig_1	103000	103500	GC.w500	0.270000
GCA_000270185___contig_1	103500	104000	GC.w500	0.240000
GCA_000270185___contig_1	104000	104500	GC.w500	0.306000
GCA_000270185___contig_1	104500	105000	GC.w500	0.296000
GCA_000270185___contig_1	105000	105500	GC.w500	0.286000
GCA_000270185___contig_1	105500	106000	GC.w500	0.296000
GCA_000270185___contig_1	106000	106500	GC.w500	0.300000
GCA_000270185___contig_1	106500	107000	GC.w500	0.242000
GCA_000270185___contig_1	107000	107500	GC.w500	0.352000
GCA_000270185___contig_1	107500	108000	GC.w500	0.376000
GCA_000270185___contig_1	108000	108500	GC.w500	0.264000
GCA_000270185___contig_1	108500	109000	GC.w500	0.288000
GCA_000270185___contig_1	109000	109500	GC.w500	0.328000
GCA_000270185___contig_1	109500	110000	GC.w500	0.264000
GCA_000270185___contig_1	110000	110500	GC.w500	0.290000
GCA_000270185___contig_1	110500	111000	GC.w500	0.368000
GCA_000270185___contig_1	111000	111500	GC.w500	0.268000
GCA_000270185___contig_1	111500	112000	GC.w500	0.272000
GCA_000270185___contig_1	112000	112500	GC.w500	0.182000
GCA_000270185___contig_1	112500	113000	GC.w500	0.266000
GCA_000270185___contig_1	113000	113500	GC.w500	0.338000
GCA_000270185___contig_1	113500	114000	GC.w500	0.302000
GCA_000270185___contig_1	114000	114500	GC.w500	0.296000
GCA_000270185___contig_1	114500	115000	GC.w500	0.362000
GCA_000270185___contig_1	115000	115500	GC.w500	0.300000
GCA_000270185___contig_1	115500	116000	GC.w500	0.300000
GCA_000270185___contig_1	116000	116500	GC.w500	0.294000
GCA_000270185___contig_1	116500	117000	GC.w500	0.324000
GCA_000270185___contig_1	117000	117500	GC.w500	0.342000
GCA_000270185___contig_1	117500	118000	GC.w500	0.386000
GCA_000270185___contig_1	118000	118500	GC.w500	0.338000
GCA_000270185___contig_1	118500	119000	GC.w500	0.314000
GCA_000270185___contig_1	119000	119500	GC.w500	0.232000
GCA_000270185___contig_1	119500	120000	GC.w500	0.322000
GCA_000270185___contig_1	120000	120500	GC.w500	0.234000
GCA_000270185___contig_1	120500	121000	GC.w500	0.328000
GCA_000270185___contig_1	121000	121500	GC.w500	0.334000
GCA_000270185___contig_1	121500	122000	GC.w500	0.320000
GCA_000270185___contig_1	122000	122500	GC.w500	0.424000
GCA_000270185___contig_1	122500	123000	GC.w500	0.364000
GCA_000270185___contig_1	123000	123500	GC.w500	0.290000
GCA_000270185___contig_1	123500	124000	GC.w500	0.328000
GCA_000270185___contig_1	124000	124500	GC.w500	0.346000
GCA_000270185___contig_1	124500	125000	GC.w500	0.328000
GCA_000270185___contig_1	125000	125500	GC.w500	0.340000
GCA_000270185___contig_1	125500	126000	GC.w500	0.392000
GCA_000270185___contig_1	126000	126500	GC.w500	0.238000
GCA_000270185___contig_1	126500	127000	GC.w500	0.328000
GCA_000270185___contig_1	127000	127500	GC.w500	0.294000
GCA_000270185___contig_1	127500	128000	GC.w500	0.358000
GCA_000270185___contig_1	128000	128500	GC.w500	0.354000
GCA_000270185___contig_1	128500	129000	GC.w500	0.302000
GCA_000270185___contig_1	129000	129500	GC.w500	0.276000
GCA_000270185___contig_1	129500	130000	GC.w500	0.334000
GCA_000270185___contig_1	130000	130500	GC.w500	0.322000
GCA_000270185___contig_1	130500	131000	GC.w500	0.274000
GCA_000270185___contig_1	131000	131500	GC.w500	0.306000
GCA_000270185___contig_1	131500	132000	GC.w500	0.314000
GCA_000270185___contig_1	132000	132500	GC.w500	0.336000
GCA_000270185___contig_1	132500	133000	GC.w500	0.292000
GCA_000270185___contig_1	133000	133500	GC.w500	0.342000
GCA_000270185___contig_1	133500	134000	GC.w500	0.338000
GCA_000270185___contig_1	134000	134500	GC.w500	0.216000
GCA_000270185___contig_1	134500	135000	GC.w500	0.354000
GCA_000270185___contig_1	135000	135500	GC.w500	0.322000
GCA_000270185___contig_1	135500	136000	GC.w500	0.316000
GCA_000270185___contig_1	136000	136500	GC.w500	0.302000
GCA_000270185___contig_1	136500	137000	GC.w500	0.260000
GCA_000270185___contig_1	137000	137500	GC.w500	0.366000
GCA_000270185___contig_1	137500	138000	GC.w500	0.362000
GCA_000270185___contig_1	138000	138500	GC.w500	0.382000
GCA_000270185___contig_1	138500	139000	GC.w500	0.350000
GCA_000270185___contig_1	139000	139500	GC.w500	0.330000
GCA_000270185___contig_1	139500	140000	GC.w500	0.410000
GCA_000270185___contig_1	140000	140500	GC.w500	0.364000
GCA_000270185___contig_1	140500	141000	GC.w500	0.368000
GCA_000270185___contig_1	141000	141500	GC.w500	0.386000
GCA_000270185___contig_1	141500	142000	GC.w500	0.390000
GCA_000270185___contig_1	142000	142500	GC.w500	0.362000
GCA_000270185___contig_1	142500	143000	GC.w500	0.378000
GCA_000270185___contig_1	143000	143500	GC.w500	0.340000
GCA_000270185___contig_1	143500	144000	GC.w500	0.374000
GCA_000270185___contig_1	144000	144500	GC.w500	0.350000
GCA_000270185___contig_1	144500	145000	GC.w500	0.344000
GCA_000270185___contig_1	145000	145500	GC.w500	0.402000
GCA_000270185___contig_1	145500	146000	GC.w500	0.386000
GCA_000270185___contig_1	146000	146500	GC.w500	0.378000
GCA_000270185___contig_1	146500	147000	GC.w500	0.326000
GCA_000270185___contig_1	147000	147500	GC.w500	0.324000
GCA_000270185___contig_1	147500	148000	GC.w500	0.346000
GCA_000270185___contig_1	148000	148500	GC.w500	0.342000
GCA_000270185___contig_1	148500	149000	GC.w500	0.342000
GCA_000270185___contig_1	149000	149500	GC.w500	0.388000
GCA_000270185___contig_1	149500	150000	GC.w500	0.394000
GCA_000270185___contig_1	150000	150500	GC.w500	0.344000
GCA_000270185___contig_1	150500	151000	GC.w500	0.308000
GCA_000270185___contig_1	151000	151500	GC.w500	0.366000
GCA_000270185___contig_1	151500	152000	GC.w500	0.232000
GCA_000270185___contig_1	152000	152500	GC.w500	0.354000
GCA_000270185___contig_1	152500	153000	GC.w500	0.336000
GCA_000270185___contig_1	153000	153500	GC.w500	0.344000
GCA_000270185___contig_1	153500	154000	GC.w500	0.320000
GCA_000270185___contig_1	154000	154500	GC.w500	0.354000
GCA_000270185___contig_1	154500	155000	GC.w500	0.336000
GCA_000270185___contig_1	155000	155500	GC.w500	0.330000
GCA_000270185___contig_1	155500	156000	GC.w500	0.304000
GCA_000270185___contig_1	156000	156500	GC.w500	0.326000
GCA_000270185___contig_1	156500	157000	GC.w500	0.282000
GCA_000270185___contig_1	157000	157500	GC.w500	0.308000
GCA_000270185___contig_1	157500	158000	GC.w500	0.340000
GCA_000270185___contig_1	158000	158500	GC.w500	0.272000
GCA_000270185___contig_1	158500	159000	GC.w500	0.336000
GCA_000270185___contig_1	159000	159500	GC.w500	0.334000
GCA_000270185___contig_1	159500	160000	GC.w500	0.218000
GCA_000270185___contig_1	160000	160500	GC.w500	0.340000
GCA_000270185___contig_1	160500	161000	GC.w500	0.312000
GCA_000270185___contig_1	161000	161500	GC.w500	0.310000
GCA_000270185___contig_1	161500	162000	GC.w500	0.320000
GCA_000270185___contig_1	162000	162500	GC.w500	0.254000
GCA_000270185___contig_1	162500	163000	GC.w500	0.290000
GCA_000270185___contig_1	163000	163500	GC.w500	0.344000
GCA_000270185___contig_1	163500	164000	GC.w500	0.330000
GCA_000270185___contig_1	164000	164500	GC.w500	0.346000
GCA_000270185___contig_1	164500	165000	GC.w500	0.226000
GCA_000270185___contig_1	165000	165500	GC.w500	0.310000
GCA_000270185___contig_1	165500	166000	GC.w500	0.330000
GCA_000270185___contig_1	166000	166500	GC.w500	0.244000
GCA_000270185___contig_1	166500	167000	GC.w500	0.330000
GCA_000270185___contig_1	167000	167500	GC.w500	0.336000
GCA_000270185___contig_1	167500	168000	GC.w500	0.310000
GCA_000270185___contig_1	168000	168500	GC.w500	0.238000
GCA_000270185___contig_1	168500	169000	GC.w500	0.276000
GCA_000270185___contig_1	169000	169500	GC.w500	0.366000
GCA_000270185___contig_1	169500	170000	GC.w500	0.294000
GCA_000270185___contig_1	170000	170500	GC.w500	0.276000
GCA_000270185___contig_1	170500	171000	GC.w500	0.368000
GCA_000270185___contig_1	171000	171500	GC.w500	0.268000
GCA_000270185___contig_1	171500	172000	GC.w500	0.298000
GCA_000270185___contig_1	172000	172500	GC.w500	0.312000
GCA_000270185___contig_1	172500	173000	GC.w500	0.324000
GCA_000270185___contig_1	173000	173500	GC.w500	0.378000
GCA_000270185___contig_1	173500	174000	GC.w500	0.378000
GCA_000270185___contig_1	174000	174500	GC.w500	0.346000
GCA_000270185___contig_1	174500	175000	GC.w500	0.310000
GCA_000270185___contig_1	175000	175500	GC.w500	0.292000
GCA_000270185___contig_1	175500	176000	GC.w500	0.278000
GCA_000270185___contig_1	176000	176500	GC.w500	0.280000
GCA_000270185___contig_1	176500	177000	GC.w500	0.270000
GCA_000270185___contig_1	177000	177500	GC.w500	0.276000
GCA_000270185___contig_1	177500	178000	GC.w500	0.296000
GCA_000270185___contig_1	178000	178500	GC.w500	0.310000
GCA_000270185___contig_1	178500	179000	GC.w500	0.268000
GCA_000270185___contig_1	179000	179500	GC.w500	0.350000
GCA_000270185___contig_1	179500	180000	GC.w500	0.348000
GCA_000270185___contig_1	180000	180500	GC.w500	0.288000
GCA_000270185___contig_1	180500	181000	GC.w500	0.300000
GCA_000270185___contig_1	181000	181500	GC.w500	0.288000
GCA_000270185___contig_1	181500	182000	GC.w500	0.300000
GCA_000270185___contig_1	182000	182500	GC.w500	0.268000
GCA_000270185___contig_1	182500	183000	GC.w500	0.366000
GCA_000270185___contig_1	183000	183500	GC.w500	0.372000
GCA_000270185___contig_1	183500	184000	GC.w500	0.366000
GCA_000270185___contig_1	184000	184500	GC.w500	0.284000
GCA_000270185___contig_1	184500	185000	GC.w500	0.278000
GCA_000270185___contig_1	185000	185500	GC.w500	0.258000
GCA_000270185___contig_1	185500	186000	GC.w500	0.358000
GCA_000270185___contig_1	186000	186500	GC.w500	0.376000
GCA_000270185___contig_1	186500	187000	GC.w500	0.320000
GCA_000270185___contig_1	187000	187500	GC.w500	0.322000
GCA_000270185___contig_1	187500	188000	GC.w500	0.330000
GCA_000270185___contig_1	188000	188500	GC.w500	0.286000
GCA_000270185___contig_1	188500	189000	GC.w500	0.276000
GCA_000270185___contig_1	189000	189500	GC.w500	0.362000
GCA_000270185___contig_1	189500	190000	GC.w500	0.328000
GCA_000270185___contig_1	190000	190500	GC.w500	0.326000
GCA_000270185___contig_1	190500	191000	GC.w500	0.216000
GCA_000270185___contig_1	191000	191500	GC.w500	0.216000
GCA_000270185___contig_1	191500	192000	GC.w500	0.236000
GCA_000270185___contig_1	192000	192500	GC.w500	0.284000
GCA_000270185___contig_1	192500	193000	GC.w500	0.210000
GCA_000270185___contig_1	193000	193500	GC.w500	0.334000
GCA_000270185___contig_1	193500	194000	GC.w500	0.184000
GCA_000270185___contig_1	194000	194500	GC.w500	0.162000
GCA_000270185___contig_1	194500	195000	GC.w500	0.198000
GCA_000270185___contig_1	195000	195500	GC.w500	0.226000
GCA_000270185___contig_1	195500	196000	GC.w500	0.320000
GCA_000270185___contig_1	196000	196500	GC.w500	0.318000
GCA_000270185___contig_1	196500	197000	GC.w500	0.354000
GCA_000270185___contig_1	197000	197500	GC.w500	0.340000
GCA_000270185___contig_1	197500	198000	GC.w500	0.302000
GCA_000270185___contig_1	198000	198500	GC.w500	0.390000
GCA_000270185___contig_1	198500	199000	GC.w500	0.366000
GCA_000270185___contig_1	199000	199500	GC.w500	0.182000
GCA_000270185___contig_1	199500	200000	GC.w500	0.298000
GCA_000270185___contig_1	200000	200500	GC.w500	0.362000
GCA_000270185___contig_1	200500	201000	GC.w500	0.288000
GCA_000270185___contig_1	201000	201500	GC.w500	0.316000
GCA_000270185___contig_1	201500	202000	GC.w500	0.326000
GCA_000270185___contig_1	202000	202500	GC.w500	0.290000
GCA_000270185___contig_1	202500	203000	GC.w500	0.324000
GCA_000270185___contig_1	203000	203500	GC.w500	0.312000
GCA_000270185___contig_1	203500	204000	GC.w500	0.310000
GCA_000270185___contig_1	204000	204500	GC.w500	0.298000
GCA_000270185___contig_1	204500	205000	GC.w500	0.244000
GCA_000270185___contig_1	205000	205500	GC.w500	0.314000
GCA_000270185___contig_1	205500	206000	GC.w500	0.290000
GCA_000270185___contig_1	206000	206500	GC.w500	0.306000
GCA_000270185___contig_1	206500	207000	GC.w500	0.326000
GCA_000270185___contig_1	207000	207500	GC.w500	0.354000
GCA_000270185___contig_1	207500	208000	GC.w500	0.340000
GCA_000270185___contig_1	208000	208500	GC.w500	0.336000
GCA_000270185___contig_1	208500	209000	GC.w500	0.388000
GCA_000270185___contig_1	209000	209500	GC.w500	0.264000
GCA_000270185___contig_1	209500	210000	GC.w500	0.314000
GCA_000270185___contig_1	210000	210500	GC.w500	0.256000
GCA_000270185___contig_1	210500	211000	GC.w500	0.360000
GCA_000270185___contig_1	211000	211500	GC.w500	0.342000
GCA_000270185___contig_1	211500	212000	GC.w500	0.324000
GCA_000270185___contig_1	212000	212500	GC.w500	0.354000
GCA_000270185___contig_1	212500	213000	GC.w500	0.320000
GCA_000270185___contig_1	213000	213500	GC.w500	0.338000
GCA_000270185___contig_1	213500	214000	GC.w500	0.316000
GCA_000270185___contig_1	214000	214500	GC.w500	0.246000
GCA_000270185___contig_1	214500	215000	GC.w500	0.270000
GCA_000270185___contig_1	215000	215500	GC.w500	0.310000
GCA_000270185___contig_1	215500	216000	GC.w500	0.286000
GCA_000270185___contig_1	216000	216500	GC.w500	0.332000
GCA_000270185___contig_1	216500	217000	GC.w500	0.306000
GCA_000270185___contig_1	217000	217500	GC.w500	0.266000
GCA_000270185___contig_1	217500	218000	GC.w500	0.240000
GCA_000270185___contig_1	218000	218500	GC.w500	0.206000
GCA_000270185___contig_1	218500	219000	GC.w500	0.324000
GCA_000270185___contig_1	219000	219500	GC.w500	0.344000
GCA_000270185___contig_1	219500	220000	GC.w500	0.300000
GCA_000270185___contig_1	220000	220500	GC.w500	0.320000
GCA_000270185___contig_1	220500	221000	GC.w500	0.360000
GCA_000270185___contig_1	221000	221500	GC.w500	0.330000
GCA_000270185___contig_1	221500	222000	GC.w500	0.354000
GCA_000270185___contig_1	222000	222500	GC.w500	0.370000
GCA_000270185___contig_1	222500	223000	GC.w500	0.292000
GCA_000270185___contig_1	223000	223500	GC.w500	0.344000
GCA_000270185___contig_1	223500	224000	GC.w500	0.308000
GCA_000270185___contig_1	224000	224500	GC.w500	0.328000
GCA_000270185___contig_1	224500	225000	GC.w500	0.264000
GCA_000270185___contig_1	225000	225500	GC.w500	0.250000
GCA_000270185___contig_1	225500	226000	GC.w500	0.266000
GCA_000270185___contig_1	226000	226500	GC.w500	0.220000
GCA_000270185___contig_1	226500	227000	GC.w500	0.234000
GCA_000270185___contig_1	227000	227500	GC.w500	0.264000
GCA_000270185___contig_1	227500	228000	GC.w500	0.218000
GCA_000270185___contig_1	228000	228500	GC.w500	0.232000
GCA_000270185___contig_1	228500	229000	GC.w500	0.328000
GCA_000270185___contig_1	229000	229500	GC.w500	0.294000
GCA_000270185___contig_1	229500	230000	GC.w500	0.428000
GCA_000270185___contig_1	230000	230500	GC.w500	0.350000
GCA_000270185___contig_1	230500	231000	GC.w500	0.354000
GCA_000270185___contig_1	231000	231500	GC.w500	0.238000
GCA_000270185___contig_1	231500	232000	GC.w500	0.308000
GCA_000270185___contig_1	232000	232500	GC.w500	0.334000
GCA_000270185___contig_1	232500	233000	GC.w500	0.348000
